k,n,x,y,K,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf,SM,sqrt_Diag,sqrt_sumDelta2,c_M,c_M_all,tri_absR,tri_absMDelta
8,3114,9703224,14937,649,17,0.026194,115.829930089,524.540199320,458.728189815,0.220821836,0.252502315,-21.853818734,181.848745388,156.903760977,0.120175802,0.139281676,2026.071249,664.188929
8,3114,9703224,14937,649,18,0.027735,115.829930089,529.038395937,458.728189815,0.218944279,0.252502315,-33.531652619,182.223319045,157.012366264,0.184014059,0.213560584,2094.913123,675.866763
8,3114,9703224,14937,649,19,0.029276,190.510721443,534.283487460,464.767439402,0.356572355,0.409905482,-43.883768073,182.517134259,157.050280248,0.240436429,0.279424959,2169.593915,686.218878
8,3114,9703224,14937,649,20,0.030817,190.510721443,539.966087564,464.767439402,0.352819790,0.409905482,-107.174531553,193.179256236,158.460943479,0.554793168,0.676346671,2247.725411,749.509642
8,3114,9703224,14937,649,21,0.032357,91.282303778,549.007882085,475.242097883,0.166267747,0.192075374,-42.994415726,203.561568837,161.677587888,0.211210868,0.265926875,2346.953829,813.689758
8,3114,9703224,14937,649,22,0.033898,24.143944026,553.097833969,479.961051493,0.043652212,0.050303965,-59.058403337,204.194426970,162.473672092,0.289226323,0.363495221,2414.092189,829.753745
8,3114,9703224,14937,649,23,0.035439,107.346291389,559.320877983,487.119329895,0.191922554,0.220369599,-48.390632130,204.472896365,162.561202194,0.236660374,0.297676392,2497.294536,840.421516
8,3114,9703224,14937,649,24,0.036980,107.346291389,564.715275059,487.119329895,0.190089229,0.220369599,-58.931634160,204.744421345,162.646618900,0.287830231,0.362329291,2575.162998,850.962519
8,3114,9703224,14937,649,25,0.038521,107.346291389,570.802443071,487.119329895,0.188062074,0.220369599,-39.434878132,205.670614253,162.938496107,0.191738029,0.242023089,2658.301960,870.459275
8,3114,9703224,14937,649,26,0.040062,33.955706628,575.501178928,492.616909463,0.059001976,0.068929235,-8.527528401,207.979964984,165.843956118,0.041001682,0.051418988,2731.692545,901.366624
8,3114,9703224,14937,649,27,0.041602,33.955706628,577.067095064,492.616909463,0.058841869,0.068929235,-17.755955590,208.184604866,166.100516704,0.085289475,0.106898858,2774.175780,910.595051
8,3114,9703224,14937,649,28,0.043143,33.955706628,579.379433718,492.616909463,0.058607028,0.068929235,-19.640984718,208.193138787,166.111212699,0.094340211,0.118239969,2825.887442,912.480081
8,3114,9703224,14937,649,29,0.044684,87.552397975,581.853188991,495.523990148,0.150471630,0.176686497,-31.789477662,208.547282214,166.222235138,0.152432951,0.191246843,2879.484134,924.628574
8,3114,9703224,14937,649,30,0.046225,147.223335793,584.904910527,499.103842534,0.251704735,0.294975360,-93.555053705,217.501621379,167.492444099,0.430134971,0.558562831,2939.155072,986.394150
8,3114,9703224,14937,649,31,0.047766,227.482798959,590.385751680,505.515802977,0.385312143,0.450001360,-117.540373423,218.820133591,167.599745832,0.537155204,0.701315941,3019.414535,1010.379469
8,3114,9703224,14937,649,33,0.050847,150.033189946,601.659238743,511.414380905,0.249365721,0.293369126,-11.198630543,232.767397921,169.496850758,0.048110821,0.066069844,3183.119937,1116.721212
8,3114,9703224,14937,649,34,0.052388,96.289249783,604.054840780,514.230570951,0.159404814,0.187249174,-9.463882288,232.773862120,169.499070070,0.040656980,0.055834420,3236.863877,1118.455960
8,3114,9703224,14937,649,35,0.053929,43.412683748,606.364726798,516.941980629,0.071595002,0.083979799,-7.378850402,232.783200090,169.511893720,0.031698380,0.043529986,3289.740443,1120.540992
8,3114,9703224,14937,649,36,0.055470,43.412683748,608.488259416,516.941980629,0.071345146,0.083979799,-25.149935526,233.460552794,170.440880011,0.107726703,0.147558118,3340.531977,1138.312077
8,3114,9703224,14937,649,37,0.057011,111.975303021,612.338790710,521.468929178,0.182864951,0.214730537,4.219605672,235.300658012,171.072312390,0.017932826,0.024665626,3409.094596,1167.681619
8,3114,9703224,14937,649,38,0.058552,58.097454347,614.704495824,524.244853743,0.094512818,0.110821220,8.694281410,235.343201270,171.130823610,0.036942989,0.050804883,3462.972445,1172.156294
8,3114,9703224,14937,649,40,0.061633,8.694281410,619.624399008,526.567507706,0.014031535,0.016511238,8.694281410,235.343201270,171.508898079,0.036942989,0.050692888,3572.642567,1172.156294
8,3114,9703224,14937,649,41,0.063174,72.355593049,622.886152074,530.401831418,0.116161826,0.136416560,34.512213788,236.755122471,173.441251589,0.145771772,0.198985037,3636.303879,1197.974227
8,3114,9703224,14937,649,42,0.064715,110.198972309,624.034678363,531.750151975,0.176591103,0.207238253,9.439355542,238.079054595,173.893731364,0.039647988,0.054282322,3674.147258,1223.047085
8,3114,9703224,14937,649,44,0.067797,160.578780693,628.468070899,534.131396960,0.255508256,0.300635352,0.703062473,238.515207719,173.960128365,0.002947663,0.004041515,3779.433453,1241.470259
8,3114,9703224,14937,649,45,0.069337,160.578780693,630.723507880,534.131396960,0.254594571,0.300635352,36.880469768,241.243257133,174.377604686,0.152876686,0.211497743,3832.725359,1277.647666
8,3114,9703224,14937,649,47,0.072419,175.169759385,634.530200772,538.621185545,0.276062131,0.325218844,24.957877693,243.614000910,175.081535535,0.102448454,0.142550027,3929.781878,1324.088989
8,3114,9703224,14937,649,48,0.073960,175.169759385,636.502665668,538.621185545,0.275206639,0.325218844,25.008854977,243.614006244,175.081536360,0.102657706,0.142841190,3979.852505,1324.139966
8,3114,9703224,14937,649,50,0.077042,175.169759385,640.058081748,538.621185545,0.273677912,0.325218844,21.157108187,244.786223376,175.263107129,0.086430960,0.120716268,4074.998692,1357.758209
8,3114,9703224,14937,649,51,0.078582,123.832208986,642.113613072,541.062219711,0.192850932,0.228868704,23.637127120,244.798786044,175.267493689,0.096557371,0.134863155,4126.336243,1360.238228
8,3114,9703224,14937,649,53,0.081664,178.591289036,646.388592526,543.826150940,0.276290905,0.328397759,23.229982388,245.138449262,175.354660455,0.094762704,0.132474280,4231.192864,1378.477240
8,3114,9703224,14937,649,55,0.084746,119.031217052,651.189310937,547.077951138,0.182790496,0.217576338,3.960757262,246.278360356,175.538531347,0.016082441,0.022563464,4342.540038,1405.845834
8,3114,9703224,14937,649,57,0.087827,55.615886315,656.794736222,550.741126841,0.084677728,0.100983717,2.130515922,246.758864553,175.917468393,0.008634000,0.012110883,4463.490598,1427.535996
8,3114,9703224,14937,649,58,0.089368,2.130515922,658.968899399,553.332154894,0.003233105,0.003850338,2.130515922,246.758864553,176.194502742,0.008634000,0.012091841,4516.975969,1427.535996
8,3114,9703224,14937,649,60,0.092450,45.739292239,662.097054142,555.047924968,0.069082458,0.082406023,-3.305596621,246.792115276,176.241067074,0.013394255,0.018756109,4607.815809,1432.972108
8,3114,9703224,14937,649,62,0.095532,52.126779668,665.280064426,558.840991725,0.078353136,0.093276586,12.285917113,247.138586700,176.379269219,0.049712662,0.069656242,4699.518099,1448.563622
8,3114,9703224,14937,649,64,0.098613,52.126779668,667.509239831,558.840991725,0.078091473,0.093276586,5.543766598,247.330816352,176.648516244,0.022414379,0.031383035,4776.557440,1460.590540
8,3114,9703224,14937,649,67,0.103236,104.219865805,672.760863786,565.103396392,0.154913687,0.184426189,26.766185791,248.196910483,176.978121770,0.107842542,0.151240083,4921.816552,1481.812960
8,3114,9703224,14937,649,69,0.106317,62.843378814,675.143660012,566.616150749,0.093081491,0.110909967,26.050263248,248.295783661,177.057288774,0.104916253,0.147129008,5001.919879,1491.695625
8,3114,9703224,14937,649,71,0.109399,138.458772613,677.259082106,569.135102528,0.204439891,0.243279271,-12.213296575,250.673620979,177.435624366,0.048721906,0.068832269,5077.535273,1529.959185
8,3114,9703224,14937,649,73,0.112481,184.215943679,680.658530756,570.971526115,0.270643701,0.322635955,2.480258217,251.034880049,177.492135182,0.009880134,0.013973905,5173.516467,1544.652740
8,3114,9703224,14937,649,76,0.117103,138.782022313,685.369150207,572.776330556,0.202492368,0.242297062,6.337050327,252.057895092,177.653155815,0.025141249,0.035670913,5312.293258,1580.427867
8,3114,9703224,14937,649,78,0.120185,138.191411432,688.169471089,576.124182558,0.200810145,0.239863931,-0.493183056,252.187948119,177.674207702,0.001955617,0.002775772,5399.999295,1589.620544
8,3114,9703224,14937,649,81,0.124807,184.419609595,693.580667128,577.975881879,0.265894968,0.319078383,-16.423300138,253.227524783,177.766596175,0.064855904,0.092386874,5549.527881,1628.918158
8,3114,9703224,14937,649,84,0.129430,187.280360612,699.483957539,582.575161681,0.267740752,0.321469868,-13.044626028,253.804206301,177.828057150,0.051396414,0.073355275,5706.531275,1654.659017
8,3114,9703224,14937,649,86,0.132512,86.126430696,703.131820569,586.950056861,0.122489735,0.146735535,-8.933823859,253.920500287,177.866102895,0.035183547,0.050227805,5807.685205,1664.718438
8,3114,9703224,14937,649,89,0.137134,81.205467020,707.544716421,590.410893422,0.114770791,0.137540597,-15.107162369,254.193258705,177.996152229,0.059431798,0.084873533,5944.198140,1680.733704
8,3114,9703224,14937,649,92,0.141757,38.357462884,711.639047882,591.963659805,0.053900166,0.064796989,-2.241629287,254.424042054,178.088394145,0.008810603,0.012587172,6075.891850,1693.599237
8,3114,9703224,14937,649,95,0.146379,-73.119949066,714.569079874,595.482837681,0.102327334,0.122791027,15.065691788,255.572770772,178.589992091,0.058948736,0.084359104,6187.369262,1723.131467
8,3114,9703224,14937,649,98,0.151002,-35.490729137,717.917979065,596.670569213,0.049435632,0.059481280,0.446445848,255.907252121,178.718022059,0.001744561,0.002498046,6307.000665,1738.310998
8,3114,9703224,14937,649,102,0.157165,28.172797797,720.888029140,598.380687888,0.039080685,0.047081730,-10.033668080,255.991304361,178.934267017,0.039195347,0.056074604,6437.230860,1748.791112
8,3114,9703224,14937,649,105,0.161787,106.730158519,723.782446189,600.955386353,0.147461657,0.177600802,-16.436470199,256.619772940,179.157448186,0.064049898,0.091743159,6548.857090,1775.744301
8,3114,9703224,14937,649,108,0.166410,104.860425276,727.310388948,603.629407558,0.144175619,0.173716562,-40.028869732,257.374703678,179.283150013,0.155527599,0.223271790,6672.667780,1806.815634
8,3114,9703224,14937,649,112,0.172573,151.998053369,732.521833420,608.727633334,0.207499690,0.249697968,-1.503626077,259.604074430,179.481826725,0.005791997,0.008377595,6846.462293,1861.730787
8,3114,9703224,14937,649,116,0.178737,188.674751681,736.358459325,612.415345617,0.256226773,0.308082991,25.956501976,261.660967745,179.597727991,0.099198983,0.144525781,6996.322225,1909.575573
8,3114,9703224,14937,649,120,0.184900,119.855373540,739.635172567,614.359937733,0.162046612,0.195089826,-0.394380626,262.919398154,179.720076858,0.001500006,0.002194416,7134.991301,1947.249184
8,3114,9703224,14937,649,123,0.189522,36.365250381,743.075550050,617.197335244,0.048938833,0.058919973,0.268313545,263.328002700,179.845206519,0.001018933,0.001491914,7258.564675,1970.693273
8,3114,9703224,14937,649,128,0.197227,75.279734252,747.749475375,618.422903592,0.100675075,0.121728568,-1.619703474,263.781545957,180.111155622,0.006140321,0.008992799,7444.688053,1999.948381
8,3114,9703224,14937,649,132,0.203390,116.921036486,752.005237562,622.206799187,0.155479019,0.187913466,12.765004917,264.624056717,180.275983523,0.048238263,0.070808128,7604.316335,2031.062996
8,3114,9703224,14937,649,136,0.209553,46.081692897,755.739906633,624.220626094,0.060975598,0.073822765,-1.166980854,264.759412075,180.458273301,0.004407703,0.006466763,7754.156245,2044.994982
8,3114,9703224,14937,649,141,0.217257,146.447418697,762.205396346,630.623036453,0.192136423,0.232226560,36.723463427,267.181173201,180.760094764,0.137447796,0.203161342,7974.971552,2116.771820
8,3114,9703224,14937,649,145,0.223421,35.814456058,765.910082779,633.880332225,0.046760654,0.056500343,35.814456058,267.389540184,180.942685977,0.133941126,0.197932599,8124.876988,2133.489978
8,3114,9703224,14937,649,150,0.231125,35.211092999,770.622507707,636.387294931,0.045691753,0.055329661,35.211092999,267.480863838,181.129185580,0.131639671,0.194397677,8314.885270,2144.321110
8,3114,9703224,14937,649,155,0.238829,69.654211684,774.221834867,639.103779627,0.089966736,0.108987326,39.220010846,267.654945121,181.381514454,0.146531987,0.216229371,8481.169046,2162.747838
8,3114,9703224,14937,649,160,0.246533,40.123891740,777.101740703,641.239929869,0.051632739,0.062572354,40.123891740,267.703005373,181.482723333,0.149882112,0.221089319,8630.446029,2169.884351
8,3114,9703224,14937,649,165,0.254237,62.121810839,778.856973416,642.531522620,0.079760229,0.096682900,41.096928610,267.746731594,181.577870913,0.153491803,0.226332253,8747.050144,2177.398062
8,3114,9703224,14937,649,171,0.263482,94.749778156,781.557664885,643.994636619,0.121231974,0.147128210,20.837317089,268.106904534,181.813180361,0.077720181,0.114608397,8904.796094,2202.060551
8,3114,9703224,14937,649,177,0.272727,133.435970297,786.512748481,646.946191087,0.169655191,0.206255129,28.931467803,268.491808543,181.863344199,0.107755495,0.159083558,9120.545157,2229.472132
8,3114,9703224,14937,649,182,0.280431,204.222733983,790.346806524,650.753520909,0.258396355,0.313825016,33.553495502,269.386994094,181.969987647,0.124554994,0.184390272,9294.243133,2272.615182
8,3114,9703224,14937,649,188,0.289676,135.437853016,794.533479450,654.177318472,0.170462110,0.207035385,18.125941441,270.435171643,182.134152901,0.067025089,0.099519728,9493.632147,2315.890386
8,3114,9703224,14937,649,195,0.300462,237.457245940,799.815313276,658.592304436,0.296890097,0.360552719,34.521496060,271.751536919,182.215989023,0.127033306,0.189453715,9735.821857,2375.213000
8,3114,9703224,14937,649,201,0.309707,272.912764495,804.874402606,661.704332876,0.339074971,0.412439138,31.036415193,273.680914994,182.274867543,0.113403652,0.170272598,9956.240889,2438.232735
8,3114,9703224,14937,649,208,0.320493,126.392868065,810.425852181,665.759954100,0.155958584,0.189847508,15.223408081,274.822929727,182.430942226,0.055393515,0.083447511,10206.321071,2491.210853
8,3114,9703224,14937,649,215,0.331279,1.561990866,814.790062062,670.355016242,0.001917047,0.002330095,28.440675712,274.970776764,182.508703337,0.103431630,0.155831887,10428.209580,2507.655223
8,3114,9703224,14937,649,222,0.342065,-81.165146998,818.098198514,673.272803926,0.099211986,0.120553135,31.089808846,276.334202691,182.675919488,0.112508001,0.170191063,10622.185288,2568.439986
8,3114,9703224,14937,649,229,0.352851,-26.624773033,820.499044063,675.032380059,0.032449487,0.039442216,29.035744619,277.217973091,182.824140332,0.104739762,0.158817892,10786.824007,2615.645661
8,3114,9703224,14937,649,237,0.365177,-3.432795847,825.409682402,678.441992009,0.004158899,0.005059822,33.037301900,277.275605484,183.037421011,0.119149688,0.180494796,11040.249901,2626.172124
8,3114,9703224,14937,649,245,0.377504,94.172629725,830.195811662,680.800614648,0.113434239,0.138326300,39.250368727,277.469257612,183.205158738,0.141458441,0.214242705,11291.215504,2649.963270
8,3114,9703224,14937,649,253,0.389831,67.819890758,834.539323786,684.006690730,0.081266261,0.099150917,38.992409012,277.706601792,183.300990416,0.140408650,0.212723395,11531.263037,2674.146345
8,3114,9703224,14937,649,261,0.402157,85.897806618,837.824846329,686.479498715,0.102524778,0.125128000,37.596224760,278.266173836,183.434446059,0.135108857,0.204957278,11740.266975,2705.448194
8,3114,9703224,14937,649,270,0.416025,89.730414104,842.216772012,689.950070762,0.106540759,0.130053489,29.651712935,278.360536963,183.501598369,0.106522689,0.161588309,11997.363674,2725.296599
8,3114,9703224,14937,649,278,0.428351,121.126292804,845.333549490,692.360519864,0.143288165,0.174946851,55.239492328,279.242715629,183.624822220,0.197818920,0.300828023,12201.719892,2781.570660
8,3114,9703224,14937,649,288,0.443760,219.196529653,848.681343812,694.804357263,0.258278954,0.315479498,25.129196111,281.548374814,183.709636768,0.089253565,0.136787577,12439.432784,2866.335636
8,3114,9703224,14937,649,297,0.457627,215.766250166,852.947388255,697.139404433,0.252965485,0.309502302,3.787393343,283.133818620,183.753926129,0.013376690,0.020611224,12694.783146,2939.075693
8,3114,9703224,14937,649,307,0.473035,47.584016903,859.359505015,702.604203655,0.055371491,0.067725210,-17.018484819,284.069085956,183.862420150,0.059909669,0.092560975,13025.370819,2991.194648
8,3114,9703224,14937,649,317,0.488444,114.210753406,865.050161349,706.542120286,0.132027897,0.161647480,-12.087731686,284.664275510,184.019692732,0.042463114,0.065687164,13337.925696,3040.553691
