k,n,x,y,K,MK,Ry,S_K,absS_K,E,SM_K,boundary_MK_Ry,identity_resid,sqrt_sumR2_all,sqrt_sumR2_sf,sqrt_Diag,sqrt_sumDelta2,c_all_K,c_sf_K,c_M_K,c_M_all_K,tri_absR,tri_absMDelta,absS_over_sqrtx,absS_over_x34,absE_over_sqrtx
9,15072,227195328,80435,2824,-22,-40.688243146,-905.187725956,905.187725956,-1800.329075160,-1800.329075160,895.141349204,0.000e+00,3993.542974726,3212.416276018,1362.495089886,717.857394294,0.226662823,0.281777842,1.321347202,2.507920221,172613.877793,34811.328903,0.060053588,0.000489147,0.119440661
9,15073,227225475,80435,2824,-22,-40.688243146,-808.227628993,808.227628993,-1703.368978197,-1703.368978197,895.141349204,0.000e+00,3995.869365402,3218.673729440,1402.053948905,716.247697849,0.202265779,0.251105796,1.214909725,2.378184228,172576.916986,34491.896052,0.053617330,0.000436708,0.113000463
9,15074,227255624,80435,2825,-22,-40.688243146,-986.428906698,986.428906698,-1881.570255902,-1881.570255902,895.141349204,0.000e+00,3994.522742584,3214.696411417,1435.364301745,743.080911952,0.246945373,0.306849786,1.310865997,2.532120292,172662.744818,34645.870856,0.065434753,0.000532942,0.124813948
9,15075,227285775,80435,2825,-22,-40.688243146,-1177.580219202,1177.580219202,-2072.721568406,-2072.721568406,895.141349204,0.000e+00,4003.162552668,3224.468568839,1451.410124787,771.935302707,0.294162479,0.365201333,1.428074349,2.685097522,172665.137184,34154.920782,0.078109593,0.000636153,0.137484848
9,15076,227315928,80435,2826,-22,-40.688243146,-1045.145961618,1045.145961618,-1940.287310822,-1940.287310822,895.141349204,0.000e+00,3998.603671877,3219.566193935,1449.471241330,760.209326413,0.261377733,0.324623225,1.338617322,2.552306639,172708.861867,34684.619195,0.069320552,0.000564553,0.128691869
9,15077,227346083,80435,2826,-22,-40.688243146,-884.576524993,884.576524993,-1779.717874197,-1779.717874197,895.141349204,0.000e+00,3997.522701216,3215.811971367,1464.997866723,741.183419232,0.221281176,0.275070972,1.214826256,2.401184144,172706.650776,34643.862551,0.058666702,0.000477771,0.118034081
9,15078,227376240,80435,2826,-22,-40.688243146,-1036.803884844,1036.803884844,-1931.945234048,-1931.945234048,895.141349204,0.000e+00,3991.999329875,3209.269141148,1470.763335138,768.306338363,0.259720456,0.323065421,1.313566356,2.514550691,172767.671246,34917.588100,0.068758133,0.000559935,0.128121576
9,15079,227406399,80435,2827,-21,-40.688243146,-1061.150417592,1061.150417592,-1915.603523650,-1915.603523650,854.453106058,0.000e+00,3991.885262552,3207.369123222,1481.067156778,759.205562541,0.265826883,0.330847613,1.293394101,2.523168452,172827.762263,35633.835794,0.070368065,0.000573027,0.127029412
9,15080,227436560,80435,2827,-21,-40.688243146,-1157.141811999,1157.141811999,-2011.594918057,-2011.594918057,854.453106058,0.000e+00,3993.195853154,3209.334276985,1475.261596601,770.237188754,0.289778377,0.360555091,1.363551334,2.611656445,172811.532476,35817.692731,0.076728454,0.000624801,0.133386044
9,15081,227466723,80435,2827,-21,-40.688243146,-1045.675697538,1045.675697538,-1900.128803596,-1900.128803596,854.453106058,0.000e+00,3987.879633650,3200.112338710,1453.219343609,738.350294600,0.262213455,0.326762184,1.307530630,2.573478764,172871.264379,34979.919439,0.069332695,0.000564558,0.125986528
9,15082,227496888,80435,2828,-21,-40.688243146,-1057.462257005,1057.462257005,-1911.915363064,-1911.915363064,854.453106058,0.000e+00,3992.481546939,3207.164864618,1473.858462459,745.406271921,0.264863405,0.329718708,1.297217753,2.564930609,172886.005101,35795.700624,0.070109544,0.000570865,0.126759621
9,15083,227527055,80435,2828,-21,-40.688243146,-1128.750022926,1128.750022926,-1983.203128984,-1983.203128984,854.453106058,0.000e+00,3994.314911798,3206.634905831,1515.266366745,773.013673932,0.282589142,0.352004533,1.308814854,2.565547281,172858.680104,35285.238556,0.074830948,0.000609289,0.131477270
9,15084,227557224,80435,2829,-22,-40.688243146,-1108.747484580,1108.747484580,-2003.888833784,-2003.888833784,895.141349204,0.000e+00,4014.208525685,3233.801633562,1530.703729103,792.618071317,0.276205752,0.342861935,1.309129125,2.528189687,172913.669922,36143.665640,0.073499999,0.000598432,0.132839830
9,15085,227587395,80435,2829,-22,-40.688243146,-1008.208154947,1008.208154947,-1903.349504151,-1903.349504151,895.141349204,0.000e+00,4005.816757232,3225.413731691,1510.765633203,782.181892949,0.251686040,0.312582583,1.259857560,2.433384768,172926.950917,36173.765111,0.066830714,0.000544113,0.126166612
9,15086,227617568,80435,2829,-22,-40.688243146,-983.729738943,983.729738943,-1878.871088147,-1878.871088147,895.141349204,0.000e+00,4001.989853859,3218.508200127,1488.198601049,777.466006203,0.245810153,0.305647734,1.262513677,2.416660115,172939.946058,35242.817342,0.065203801,0.000530850,0.124535765
9,15087,227647743,80435,2830,-23,-40.688243146,-1179.839809610,1179.839809610,-2115.669401959,-2115.669401959,935.829592350,0.000e+00,4012.363151582,3228.295890964,1505.723404625,819.458620754,0.294051103,0.365468300,1.405085021,2.581789182,172919.472146,35651.130057,0.078197230,0.000636613,0.140221991
9,15088,227677920,80435,2830,-23,-40.688243146,-1311.373738393,1311.373738393,-2247.203330742,-2247.203330742,935.829592350,0.000e+00,4027.196222334,3248.291789817,1551.038853437,869.077178532,0.325629462,0.403711804,1.448837549,2.585735060,172959.099605,35647.377438,0.086909255,0.000707515,0.148929905
9,15089,227708099,80435,2830,-23,-40.688243146,-1481.277270923,1481.277270923,-2417.106863272,-2417.106863272,935.829592350,0.000e+00,4030.787568876,3252.357084664,1564.067740975,885.463422574,0.367490781,0.455447306,1.545397811,2.729764778,172942.534585,35328.741314,0.098162841,0.000799103,0.160179382
9,15090,227738280,80435,2831,-22,-40.688243146,-1690.776647984,1690.776647984,-2585.917997188,-2585.917997188,895.141349204,0.000e+00,4034.926797978,3258.887335983,1545.536759295,898.485047434,0.419035272,0.518820221,1.673152050,2.878086847,172983.460096,35825.619575,0.112038742,0.000912030,0.171354980
9,15091,227768463,80435,2831,-22,-40.688243146,-1540.663676308,1540.663676308,-2435.805025512,-2435.805025512,895.141349204,0.000e+00,4037.249054157,3265.440915159,1504.139663442,869.516859801,0.381612245,0.471808774,1.619400834,2.801331565,173009.094808,35270.133435,0.102084792,0.000830974,0.161397100
9,15092,227798648,80435,2832,-22,-40.688243146,-1335.139171728,1335.139171728,-2230.280520932,-2230.280520932,895.141349204,0.000e+00,4030.183136041,3254.125115892,1467.248794980,833.261322380,0.331284988,0.410291284,1.520042496,2.676567916,173056.854541,35078.319087,0.088460821,0.000720051,0.147769199
9,15093,227828835,80435,2832,-22,-40.688243146,-1446.969027844,1446.969027844,-2342.110377048,-2342.110377048,895.141349204,0.000e+00,4027.985203999,3248.300736724,1475.164732000,826.000857104,0.359228983,0.445454145,1.587694124,2.835481776,173062.835738,35527.983851,0.095863855,0.000780284,0.155168304
9,15094,227859024,80435,2832,-22,-40.688243146,-1475.318100869,1475.318100869,-2370.459450073,-2370.459450073,895.141349204,0.000e+00,4042.367817001,3266.585557994,1468.231195495,826.931158065,0.364963845,0.451639204,1.614500126,2.866574112,172999.105056,35406.694025,0.097735548,0.000795492,0.157036069
9,15095,227889215,80435,2833,-23,-40.688243146,-1636.046011291,1636.046011291,-2571.875603640,-2571.875603640,935.829592350,0.000e+00,4048.662960786,3276.358469247,1476.514105757,872.126847596,0.404095383,0.499348904,1.741856440,2.948969649,173127.608704,34747.820981,0.108376127,0.000882069,0.170368019
9,15096,227919408,80435,2833,-23,-40.688243146,-1779.222700036,1779.222700036,-2715.052292385,-2715.052292385,935.829592350,0.000e+00,4043.177605339,3263.830759215,1508.474435590,887.760307299,0.440055539,0.545133259,1.799866294,3.058316834,173086.680121,35292.040951,0.117852733,0.000959167,0.179840518
9,15097,227949603,80435,2833,-23,-40.688243146,-1952.860403592,1952.860403592,-2888.689995941,-2888.689995941,935.829592350,0.000e+00,4049.342100570,3273.403216724,1559.148870817,932.423025692,0.482266095,0.596584128,1.852735201,3.098046612,173122.568741,35944.541504,0.129345636,0.001052670,0.191329315
9,15098,227979800,80435,2834,-24,-40.688243146,-1903.067161725,1903.067161725,-2879.584997220,-2879.584997220,976.517835495,0.000e+00,4050.093266428,3277.420052532,1567.309327371,926.215537892,0.469882306,0.580660132,1.837279309,3.108979368,173184.594012,36496.008059,0.126039285,0.001025727,0.190713624
9,15099,228009999,80435,2834,-24,-40.688243146,-1841.250489465,1841.250489465,-2817.768324960,-2817.768324960,976.517835495,0.000e+00,4063.411276551,3293.906211905,1570.223225847,949.362151355,0.453129246,0.558986920,1.794501749,2.968064738,173146.830429,36691.653598,0.121937119,0.000992310,0.186607174
9,15100,228040200,80435,2835,-24,-40.688243146,-1906.408261322,1906.408261322,-2882.926096817,-2882.926096817,976.517835495,0.000e+00,4068.773202459,3302.764749007,1540.818601557,961.784306430,0.468546209,0.577215880,1.871035366,2.997476750,173223.267097,35413.386711,0.126243842,0.001027324,0.190909615
9,15101,228070403,80435,2835,-24,-40.688243146,-1792.271420918,1792.271420918,-2768.789256413,-2768.789256413,976.517835495,0.000e+00,4062.136621023,3291.276367416,1514.319306961,937.214496900,0.441213969,0.544552089,1.828405174,2.954274892,173191.040528,36098.418612,0.118677753,0.000965722,0.183339244
9,15102,228100608,80435,2835,-24,-40.688243146,-1781.215974018,1781.215974018,-2757.733809514,-2757.733809514,976.517835495,0.000e+00,4052.250219290,3277.907862118,1520.053805590,925.222256292,0.439562188,0.543400257,1.814234338,2.980617674,173251.648621,35623.742094,0.117937892,0.000959670,0.182595101
9,15103,228130815,80435,2836,-24,-40.688243146,-1521.183814061,1521.183814061,-2497.701649556,-2497.701649556,976.517835495,0.000e+00,4042.797993005,3261.791466939,1529.469202399,905.545062674,0.376270053,0.466364521,1.633051287,2.758230101,173299.135619,36489.333982,0.100713971,0.000819490,0.165366900
9,15104,228161024,80435,2836,-24,-40.688243146,-1379.732328239,1379.732328239,-2356.250163735,-2356.250163735,976.517835495,0.000e+00,4042.287251644,3261.807397837,1529.927360869,891.842435098,0.341324662,0.422996259,1.540105906,2.642002747,173338.000423,36751.494493,0.091342756,0.000743214,0.155991405
9,15105,228191235,80435,2836,-24,-40.688243146,-1499.660270123,1499.660270123,-2476.178105618,-2476.178105618,976.517835495,0.000e+00,4047.413296098,3266.090233692,1543.662387846,909.568569225,0.370523137,0.459160698,1.604093049,2.722365514,173293.393963,35951.201426,0.099275803,0.000807735,0.163920172
9,15106,228221448,80435,2837,-25,-40.688243146,-1496.530047466,1496.530047466,-2513.736126106,-2513.736126106,1017.206078641,0.000e+00,4047.116921077,3268.264649841,1518.937303632,895.618420814,0.369776825,0.457897450,1.654930799,2.806704359,173360.293020,35945.866600,0.099062028,0.000805969,0.166395455
9,15107,228251663,80435,2837,-25,-40.688243146,-1320.276413256,1320.276413256,-2337.482491896,-2337.482491896,1017.206078641,0.000e+00,4043.658587941,3262.853390582,1485.207383938,873.845411379,0.326505412,0.404638595,1.573842493,2.674938223,173328.505677,35588.814314,0.087389225,0.000710975,0.154718195
9,15108,228281880,80435,2838,-24,-40.688243146,-1414.285429049,1414.285429049,-2390.803264544,-2390.803264544,976.517835495,0.000e+00,4052.632093022,3274.419197728,1498.793187217,894.324445297,0.348979477,0.431919478,1.595152210,2.673306401,173403.441096,35419.015692,0.093605496,0.000761524,0.158237029
9,15109,228312099,80435,2838,-24,-40.688243146,-1248.869935213,1248.869935213,-2225.387770708,-2225.387770708,976.517835495,0.000e+00,4042.505816092,3258.763289767,1476.299692056,857.017726987,0.308934604,0.383234321,1.507409222,2.596664807,173415.616494,35543.639284,0.082651882,0.000672389,0.147279138
9,15110,228342320,80435,2838,-24,-40.688243146,-1313.103158211,1313.103158211,-2289.620993706,-2289.620993706,976.517835495,0.000e+00,4042.932345585,3262.254312115,1479.115125059,870.423747947,0.324789793,0.402514039,1.547966723,2.630467056,173432.221615,35549.020917,0.086897172,0.000706902,0.151520151
9,15111,228372543,80435,2839,-23,-40.688243146,-1520.326668172,1520.326668172,-2456.156260521,-2456.156260521,935.829592350,0.000e+00,4050.829212992,3272.690104340,1522.048624546,901.469036936,0.375312458,0.464549536,1.613717342,2.724615222,173451.757704,35490.694998,0.100603935,0.000818378,0.162530192
9,15112,228402768,80435,2839,-23,-40.688243146,-1499.599293644,1499.599293644,-2435.428885993,-2435.428885993,935.829592350,0.000e+00,4036.143137917,3254.587514565,1514.057627915,881.978889578,0.371542644,0.460764778,1.608544378,2.761323332,173519.431806,36378.288912,0.099225786,0.000807141,0.161147945
9,15113,228432995,80435,2839,-23,-40.688243146,-1512.330528430,1512.330528430,-2448.160120779,-2448.160120779,935.829592350,0.000e+00,4040.584696964,3258.982183359,1515.468048990,895.892088381,0.374285071,0.464049953,1.615448193,2.732650676,173536.007328,35932.181158,0.100061568,0.000813912,0.161979630
9,15114,228463224,80435,2840,-23,-40.688243146,-1456.452778442,1456.452778442,-2392.282370791,-2392.282370791,935.829592350,0.000e+00,4030.778444433,3251.874598367,1473.849201617,840.577422704,0.361332879,0.447880979,1.623152741,2.845998841,173545.913100,35694.672051,0.096358107,0.000783762,0.158272073
9,15115,228493455,80435,2840,-23,-40.688243146,-1399.575026463,1399.575026463,-2335.404618813,-2335.404618813,935.829592350,0.000e+00,4036.028219584,3255.884131045,1468.704432966,848.666929000,0.346770377,0.429860207,1.590112051,2.751850625,173591.613746,35199.110361,0.092588981,0.000753080,0.154498850
9,15116,228523688,80435,2841,-22,-40.688243146,-1411.224315519,1411.224315519,-2306.365664723,-2306.365664723,895.141349204,0.000e+00,4030.620784959,3250.442458111,1445.449344153,836.328560938,0.350125797,0.434163759,1.595604629,2.757726774,173587.701019,35135.654425,0.093353464,0.000759272,0.152567683
9,15117,228553923,80435,2841,-22,-40.688243146,-1442.282646741,1442.282646741,-2337.423995945,-2337.423995945,895.141349204,0.000e+00,4039.664150958,3264.188576783,1482.964248562,860.820567815,0.357030335,0.441850283,1.576183646,2.715344037,173618.866186,35704.223160,0.095401683,0.000775906,0.154611986
9,15118,228584160,80435,2841,-22,-40.688243146,-1489.507257349,1489.507257349,-2384.648606553,-2384.648606553,895.141349204,0.000e+00,4035.868401702,3261.054801753,1504.286318975,851.872316877,0.369067350,0.456756279,1.585235853,2.799302852,173651.348758,35672.895813,0.098518901,0.000801232,0.157725287
9,15119,228614399,80435,2842,-22,-40.688243146,-1689.222796084,1689.222796084,-2584.364145288,-2584.364145288,895.141349204,0.000e+00,4041.451032575,3266.210942440,1522.456307498,877.115972310,0.417974332,0.517181170,1.697496429,2.946433798,173695.864541,35749.780461,0.111721085,0.000908572,0.170923555
9,15120,228644640,80435,2842,-22,-40.688243146,-1607.426152072,1607.426152072,-2502.567501276,-2502.567501276,895.141349204,0.000e+00,4026.212051668,3244.582188242,1504.673523088,841.873484372,0.399240311,0.495418534,1.663196343,2.972617083,173709.967192,35913.451723,0.106304223,0.000864491,0.165502778
9,15121,228674883,80435,2842,-22,-40.688243146,-1542.015509623,1542.015509623,-2437.156858827,-2437.156858827,895.141349204,0.000e+00,4024.971914771,3243.291178646,1523.079611967,851.280970177,0.383112117,0.475447755,1.600150668,2.862928862,173731.372681,35862.881906,0.101971665,0.000829230,0.161166305
9,15122,228705128,80435,2843,-23,-40.688243146,-1403.568703089,1403.568703089,-2339.398295438,-2339.398295438,935.829592350,0.000e+00,4015.266389880,3229.959042977,1516.526971025,830.705281936,0.349558053,0.434546904,1.542602499,2.816159168,173748.097358,35832.716660,0.092810203,0.000754704,0.154691417
9,15123,228735375,80435,2843,-23,-40.688243146,-1278.911103034,1278.911103034,-2214.740695383,-2214.740695383,935.829592350,0.000e+00,4016.215046851,3225.684957377,1551.442902264,833.195212761,0.318436908,0.396477375,1.427536065,2.658129405,173787.615656,36214.727171,0.084561697,0.000687607,0.146438819
9,15124,228765624,80435,2844,-23,-40.688243146,-1362.434649525,1362.434649525,-2298.264241875,-2298.264241875,935.829592350,0.000e+00,4017.994094392,3230.676039529,1567.804558658,838.212880658,0.339083288,0.421718127,1.465912463,2.741862234,173823.540899,36133.898120,0.090078324,0.000732441,0.151951355
9,15125,228795875,80435,2844,-23,-40.688243146,-1447.247480177,1447.247480177,-2383.077072527,-2383.077072527,935.829592350,0.000e+00,4025.118549943,3236.349154198,1584.842818755,849.659851462,0.359554001,0.447185211,1.503667773,2.804742472,173845.152244,36773.273810,0.095679458,0.000777959,0.157548399
9,15126,228826128,80435,2844,-23,-40.688243146,-1377.384875471,1377.384875471,-2313.214467820,-2313.214467820,935.829592350,0.000e+00,4031.114557637,3241.507233189,1594.255737466,877.419918371,0.341688348,0.424921117,1.450968257,2.636382443,173854.921431,37076.818041,0.091054729,0.000740331,0.152919579
9,15127,228856383,80435,2845,-22,-40.688243146,-1380.746692414,1380.746692414,-2275.888041618,-2275.888041618,895.141349204,0.000e+00,4035.368746980,3244.077155892,1586.416041243,871.585381768,0.342161220,0.425620793,1.434609826,2.611204925,173877.883081,36353.247464,0.091270934,0.000742065,0.150442097
