k,n,x,K,Kext,Kprime,Kprime_over_K,S,sqrt_sumR2_all,sqrt_sumR2_sf,c_all,c_sf
6,482,233288,325,10615,345,1.061538,91.460328341,223.046517992,180.092380537,0.410050465,0.507852293
6,482,233288,325,10615,363,1.116923,102.593029578,224.589066623,181.161801434,0.456803312,0.566306080
6,482,233288,325,10615,382,1.175385,108.220468708,226.559807933,182.648192514,0.477668434,0.592507745
6,482,233288,325,10615,403,1.240000,97.863153788,229.229702368,185.075212084,0.426921785,0.528775046
6,482,233288,325,10615,424,1.304615,98.334754645,232.152317105,187.212628562,0.423578605,0.525257059
6,482,233288,325,10615,446,1.372308,150.391240382,234.486765814,189.168398538,0.641363447,0.795012494
6,482,233288,325,10615,469,1.443077,143.634662285,236.234250015,190.513820006,0.608017941,0.753933034
6,482,233288,325,10615,494,1.520000,136.010364618,238.012341917,191.816617946,0.571442487,0.709064554
6,482,233288,325,10615,520,1.600000,110.836708385,239.721874370,193.051455542,0.462355422,0.574130395
6,482,233288,325,10615,547,1.683077,83.588662565,241.988151592,194.756760304,0.345424609,0.429195179
6,482,233288,325,10615,576,1.772308,73.035141480,244.494162603,196.483630384,0.298719367,0.371711075
6,482,233288,325,10615,607,1.867692,102.838604226,246.814551317,198.242264099,0.416663457,0.518752168
6,482,233288,325,10615,638,1.963077,110.581415570,249.228518991,200.071039916,0.443694871,0.552710755
6,482,233288,325,10615,672,2.067692,164.147278703,251.693069983,201.972091664,0.652172421,0.812722576
6,482,233288,325,10615,707,2.175385,121.833044128,254.493832668,204.279497588,0.478726902,0.596403680
6,482,233288,325,10615,745,2.292308,126.520515618,256.499130282,205.660793092,0.493259043,0.615190254
6,482,233288,325,10615,784,2.412308,111.561599386,258.873462255,207.435017982,0.430950312,0.537814688
6,482,233288,325,10615,825,2.538462,105.206645709,260.248545877,208.583099010,0.404254500,0.504387202
6,482,233288,325,10615,868,2.670769,106.632494909,261.983914544,209.707618093,0.407019244,0.508481742
6,482,233288,325,10615,914,2.812308,93.548010367,264.311567093,211.575029353,0.353930823,0.442150525
6,482,233288,325,10615,962,2.960000,83.152891337,266.352039184,213.066767275,0.312191683,0.390266828
6,482,233288,325,10615,1012,3.113846,94.369393877,268.363606488,214.698925211,0.351647510,0.439542926
6,482,233288,325,10615,1066,3.280000,145.032293806,271.526060966,216.961219824,0.534137656,0.668471047
6,482,233288,325,10615,1122,3.452308,158.096924543,273.942355729,218.825807690,0.577117489,0.722478423
6,482,233288,325,10615,1181,3.633846,139.406425357,275.418717233,219.915024953,0.506161770,0.633910418
6,482,233288,325,10615,1243,3.824615,119.495691807,277.705076669,221.734570796,0.430297110,0.538913221
6,482,233288,325,10615,1308,4.024615,119.765131950,279.753781869,223.316468929,0.428109072,0.536302282
6,482,233288,325,10615,1377,4.236923,93.325183253,282.195373294,225.185581714,0.330711245,0.414436762
6,482,233288,325,10615,1449,4.458462,99.494907206,284.585427570,227.072346692,0.349613499,0.438163910
6,482,233288,325,10615,1525,4.692308,118.872726454,286.992579029,228.913661458,0.414201395,0.519290660
6,482,233288,325,10615,1606,4.941538,161.173579694,289.768671154,231.093112307,0.556214649,0.697439998
6,482,233288,325,10615,1690,5.200000,162.211628189,291.875223265,232.596258937,0.555756759,0.697395689
6,482,233288,325,10615,1779,5.473846,150.797749938,294.431114000,234.535289183,0.512166489,0.642964010
6,482,233288,325,10615,1872,5.760000,128.400858598,297.243163127,236.558765642,0.431972454,0.542786306
6,482,233288,325,10615,1971,6.064615,107.128310559,299.333071335,238.170728943,0.357889992,0.449796291
6,482,233288,325,10615,2074,6.381538,106.473415955,300.301112200,238.924452618,0.354555517,0.445636329
6,482,233288,325,10615,2184,6.720000,105.035483139,301.434493840,239.792001024,0.348452102,0.438027468
6,482,233288,325,10615,2298,7.070769,130.317622453,303.323919246,241.279858961,0.429631869,0.540109825
6,482,233288,325,10615,2419,7.443077,170.577764111,306.147251027,243.501875965,0.557175554,0.700519302
6,482,233288,325,10615,2546,7.833846,132.011390320,308.921782756,245.595697869,0.427329498,0.537515076
6,482,233288,325,10615,2680,8.246154,112.145662035,310.962268224,247.145041578,0.360640738,0.453764564
6,482,233288,325,10615,2821,8.680000,181.497277548,312.608976737,248.417842095,0.580588822,0.730612890
6,482,233288,325,10615,2969,9.135385,166.473252937,314.424454428,249.804448631,0.529453898,0.666414285
6,482,233288,325,10615,3126,9.618462,111.678894134,316.292873729,251.254680355,0.353086975,0.444484831
6,482,233288,325,10615,3290,10.123077,67.474347064,317.875550044,252.469575089,0.212266552,0.267257340
6,482,233288,325,10615,3463,10.655385,89.267335592,320.297190443,254.384246468,0.278701588,0.350915345
6,482,233288,325,10615,3645,11.215385,150.715350628,322.984870345,256.397832474,0.466632850,0.587818349
6,482,233288,325,10615,3836,11.803077,149.715373784,324.743678701,257.717574197,0.461026291,0.580928073
6,482,233288,325,10615,4038,12.424615,162.807668336,327.620546474,259.957745557,0.496939737,0.626285122
6,482,233288,325,10615,4250,13.076923,167.480272851,330.320737915,261.994032912,0.507023186,0.639252242
6,482,233288,325,10615,4474,13.766154,146.008595812,332.476135039,263.672648583,0.439155116,0.553749494
6,482,233288,325,10615,4709,14.489231,131.994556180,334.686389772,265.354067827,0.394382802,0.497428049
6,482,233288,325,10615,4957,15.252308,107.896168706,335.980082419,266.361549409,0.321138586,0.405074114
6,482,233288,325,10615,5217,16.052308,138.216542236,337.848264765,267.762599484,0.409108338,0.516190620
6,482,233288,325,10615,5492,16.898462,119.428736706,339.286733848,268.850619957,0.351999429,0.444219681
6,482,233288,325,10615,5780,17.784615,118.698914762,341.668983874,270.668527989,0.347409102,0.438539773
6,482,233288,325,10615,6084,18.720000,143.843882259,344.399558006,272.784806936,0.417665699,0.527316326
6,482,233288,325,10615,6404,19.704615,191.656946108,346.774360808,274.614132430,0.552684880,0.697913630
6,482,233288,325,10615,6741,20.741538,178.184355512,349.609224570,276.789361932,0.509667203,0.643754349
6,482,233288,325,10615,7095,21.830769,178.059162926,351.487947256,278.228821278,0.506586824,0.639973825
6,482,233288,325,10615,7468,22.978462,124.433910221,352.568343259,279.057031982,0.352935573,0.445908528
6,482,233288,325,10615,7861,24.187692,156.125456482,354.424957378,280.502823687,0.440503563,0.556591390
6,482,233288,325,10615,8274,25.458462,123.193196192,356.987122390,282.476692725,0.345091429,0.436118092
6,482,233288,325,10615,8709,26.796923,125.215323264,359.609246116,284.488743361,0.348198286,0.440141574
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,1,0.002288,-80.039666038,80.039666038,80.039666038,1.000000000,1.000000000
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,2,0.004577,-38.636774287,90.114080946,90.114080946,0.428754018,0.428754018
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,3,0.006865,5.095814062,100.165297726,100.165297726,0.050874047,0.050874047
6,559,313599,437,13252,4,0.009153,5.095814062,107.573875950,100.165297726,0.047370368,0.050874047
6,559,313599,437,13252,4,0.009153,5.095814062,107.573875950,100.165297726,0.047370368,0.050874047
6,559,313599,437,13252,4,0.009153,5.095814062,107.573875950,100.165297726,0.047370368,0.050874047
6,559,313599,437,13252,4,0.009153,5.095814062,107.573875950,100.165297726,0.047370368,0.050874047
6,559,313599,437,13252,4,0.009153,5.095814062,107.573875950,100.165297726,0.047370368,0.050874047
6,559,313599,437,13252,5,0.011442,39.531219299,112.951033287,105.919233392,0.349985460,0.373220406
6,559,313599,437,13252,5,0.011442,39.531219299,112.951033287,105.919233392,0.349985460,0.373220406
6,559,313599,437,13252,5,0.011442,39.531219299,112.951033287,105.919233392,0.349985460,0.373220406
6,559,313599,437,13252,5,0.011442,39.531219299,112.951033287,105.919233392,0.349985460,0.373220406
6,559,313599,437,13252,6,0.013730,8.030214331,117.261456731,110.504286416,0.068481277,0.072668804
6,559,313599,437,13252,6,0.013730,8.030214331,117.261456731,110.504286416,0.068481277,0.072668804
6,559,313599,437,13252,6,0.013730,8.030214331,117.261456731,110.504286416,0.068481277,0.072668804
6,559,313599,437,13252,7,0.016018,34.425712680,120.195555524,113.613025879,0.286414190,0.303008501
6,559,313599,437,13252,7,0.016018,34.425712680,120.195555524,113.613025879,0.286414190,0.303008501
6,559,313599,437,13252,7,0.016018,34.425712680,120.195555524,113.613025879,0.286414190,0.303008501
6,559,313599,437,13252,8,0.018307,34.425712680,123.715999548,113.613025879,0.278264031,0.303008501
6,559,313599,437,13252,8,0.018307,34.425712680,123.715999548,113.613025879,0.278264031,0.303008501
6,559,313599,437,13252,9,0.020595,34.425712680,125.886060755,113.613025879,0.273467233,0.303008501
6,559,313599,437,13252,9,0.020595,34.425712680,125.886060755,113.613025879,0.273467233,0.303008501
6,559,313599,437,13252,9,0.020595,34.425712680,125.886060755,113.613025879,0.273467233,0.303008501
6,559,313599,437,13252,10,0.022883,7.030050152,128.832537109,116.869337188,0.054567350,0.060153076
6,559,313599,437,13252,10,0.022883,7.030050152,128.832537109,116.869337188,0.054567350,0.060153076
6,559,313599,437,13252,11,0.025172,37.895793654,132.478363289,120.876532448,0.286052701,0.313508279
6,559,313599,437,13252,12,0.027460,37.895793654,135.057368542,120.876532448,0.280590345,0.313508279
6,559,313599,437,13252,12,0.027460,37.895793654,135.057368542,120.876532448,0.280590345,0.313508279
6,559,313599,437,13252,13,0.029748,51.770439497,135.768179611,121.670217777,0.381314971,0.425498043
6,559,313599,437,13252,14,0.032037,30.365418618,137.445165480,123.538725964,0.220927513,0.245796760
6,559,313599,437,13252,14,0.032037,30.365418618,137.445165480,123.538725964,0.220927513,0.245796760
6,559,313599,437,13252,15,0.034325,3.520058548,140.042303862,126.421873780,0.025135680,0.027843746
6,559,313599,437,13252,16,0.036613,3.520058548,142.090003421,126.421873780,0.024773443,0.027843746
6,559,313599,437,13252,17,0.038902,20.639818608,143.117627344,127.575767113,0.144215768,0.161784789
6,559,313599,437,13252,17,0.038902,20.639818608,143.117627344,127.575767113,0.144215768,0.161784789
6,559,313599,437,13252,18,0.041190,20.639818608,144.718684771,127.575767113,0.142620275,0.161784789
6,559,313599,437,13252,19,0.043478,39.946382431,146.000825781,129.028368049,0.273603812,0.309593797
6,559,313599,437,13252,20,0.045767,39.946382431,146.878008706,129.028368049,0.271969798,0.309593797
6,559,313599,437,13252,21,0.048055,19.336997535,148.316877621,130.663944939,0.130376245,0.147990309
6,559,313599,437,13252,23,0.052632,17.365901341,151.495868943,134.261567944,0.114629537,0.129343800
6,559,313599,437,13252,24,0.054920,17.365901341,152.449787863,134.261567944,0.113912270,0.129343800
6,559,313599,437,13252,25,0.057208,17.365901341,153.720876719,134.261567944,0.112970351,0.129343800
6,559,313599,437,13252,26,0.059497,-5.179854016,155.365437031,136.141396024,0.033339809,0.038047605
6,559,313599,437,13252,28,0.064073,-5.179854016,158.123481345,136.141396024,0.032758285,0.038047605
6,559,313599,437,13252,29,0.066362,12.804344246,159.142912942,137.324109676,0.080458149,0.093241779
6,559,313599,437,13252,31,0.070938,44.638320526,160.727353632,139.157200906,0.277726968,0.320776217
6,559,313599,437,13252,32,0.073227,44.638320526,161.448618503,139.157200906,0.276486234,0.320776217
6,559,313599,437,13252,34,0.077803,13.295034356,162.980277430,140.931334269,0.081574498,0.094336965
6,559,313599,437,13252,36,0.082380,-5.103563032,165.124458200,142.127229497,0.030907372,0.035908411
6,559,313599,437,13252,38,0.086957,-4.412467718,167.231113797,144.569388497,0.026385447,0.030521452
6,559,313599,437,13252,40,0.091533,-23.343515177,169.199981386,145.803609861,0.137964053,0.160102450
6,559,313599,437,13252,42,0.096110,13.487863928,171.223771243,148.147354974,0.078773314,0.091043569
6,559,313599,437,13252,44,0.100686,30.789250120,172.715080672,149.154204601,0.178266136,0.206425626
6,559,313599,437,13252,46,0.105263,14.204833988,174.128497319,150.073380746,0.081576733,0.094652589
6,559,313599,437,13252,49,0.112128,31.342737993,176.078391473,151.048758228,0.178004454,0.207500799
6,559,313599,437,13252,51,0.116705,15.871578179,177.345601534,151.839007334,0.089495189,0.104528991
6,559,313599,437,13252,54,0.123570,28.576020775,179.234154549,152.369573767,0.159434014,0.187544141
6,559,313599,437,13252,57,0.130435,-1.046164249,181.088476059,153.807972522,0.005777089,0.006801756
6,559,313599,437,13252,60,0.137300,-3.643828579,183.520381820,155.771276184,0.019855171,0.023392173
6,559,313599,437,13252,63,0.144165,-3.038340523,185.209509008,157.086907369,0.016404884,0.019341781
6,559,313599,437,13252,66,0.151030,-2.653178783,187.030893722,158.280899427,0.014185778,0.016762470
6,559,313599,437,13252,70,0.160183,10.140621676,189.118237303,160.100479505,0.053620538,0.063339109
6,559,313599,437,13252,73,0.167048,35.046433762,190.389511587,161.084549632,0.184077544,0.217565458
6,559,313599,437,13252,77,0.176201,9.262923299,192.115404794,162.113065928,0.048215412,0.057138660
