k,n,X,q,P_q,abs_P_q,sqrt_X_over_q,Dpsi_max,Dpsi_rms,ratio_renewal,ratio_rawdisc,log10_rho
9,22282,496532088,6,0.0,0.0,9096.996647245727,7671.165241599083,5479.887633627666,0.0,0.0,-69544.4625848489
9,22282,496532088,7,32215.85714285714,32215.85714285714,8422.182343583605,8773.929456815124,4973.034949016168,3.8251198832569355,3.671770704497011,-69544.4625848489
9,22282,496532088,9,-281.3333333333333,281.3333333333333,7427.6666591871235,3086.9320268929005,2354.276329601097,0.03787640806219515,0.09113687340129244,-69544.4625848489
9,22282,496532088,10,1358.0,1358.0,7046.503303057481,12047.270443320274,6178.452341591263,0.19271969962900082,0.1127226292784816,-69544.4625848489
9,22282,496532088,12,1513.3333333333333,1513.3333333333333,6432.548017698741,16710.290130883455,9681.012261111939,0.23526187898939802,0.09056295979783356,-69544.4625848489
9,22282,496532088,14,1084.5,1084.5,5955.382247537576,8767.691132187843,4971.572373837403,0.1821041798699685,0.12369276969835269,-69544.4625848489
9,22282,496532088,15,-8116.0,8116.0,5753.445854442361,9289.401980891824,5051.504461790722,1.4106328981498033,0.8736837975893932,-69544.4625848489
9,22282,496532088,20,339.8,339.8,4982.630269245351,12560.286137990654,4953.763977817573,0.06819691240134194,0.027053523802472855,-69544.4625848489
9,22282,496532088,21,1947.6666666666667,1947.6666666666667,4862.549243232108,5406.821194089949,3515.587010757045,0.40054435836871116,0.36022398314107534,-69544.4625848489
9,22282,496532088,25,-8484.6,8484.6,4456.599995512274,11171.998585220426,4707.734718457745,1.903828032254153,0.7594522981075545,-69544.4625848489
9,22282,496532088,28,-8889.785714285714,8889.785714285714,4211.0911717918025,7124.7575338333845,3576.326019934613,2.111040904037978,1.2477316837900416,-69544.4625848489
9,22282,496532088,30,-4421.666666666667,4421.666666666667,4068.3005788658243,9289.401980891824,5050.300861178728,1.08685840216343,0.4759904540423567,-69544.4625848489
9,22282,496532088,35,8333.114285714286,8333.114285714286,3766.5144478302864,6612.093889527023,3166.472980381392,2.2124206348165223,1.2602837202468054,-69544.4625848489
9,22282,496532088,49,-39338.857142857145,39338.857142857145,3183.2857110801956,10972.794185239822,4293.861994963876,12.357941043723704,3.5851266759176306,-69544.4625848489
9,22282,496532088,63,723.5238095238095,723.5238095238095,2807.3941145278686,9677.120698777959,3836.11418662128,0.25772078304918994,0.07476643436049911,-69544.4625848489
9,22282,496532088,105,-2552.1047619047617,2552.1047619047617,2174.5981303614303,8260.097735896707,3072.3553481652402,1.1735983427340608,0.30896786497014833,-69544.4625848489
9,22282,496532088,210,20316.766666666666,20316.766666666666,1537.6730843341554,8260.097735896707,3072.370230194508,13.212669762938752,2.459627878054533,-69544.4625848489
9,22282,496532088,225,-22187.533333333333,22187.533333333333,1485.5333318374246,8940.149123528507,2919.294970768009,14.935735777729096,2.4817855973946368,-69544.4625848489
9,22282,496532088,441,-7643.285714285715,7643.285714285715,1061.0952370267319,5546.065987551585,2224.985997465063,7.2032042436669235,1.3781454694988198,-69544.4625848489
9,23425,548777475,2,4682.0,4682.0,16564.683440983714,7109.673892855644,7109.673892855644,0.2826495306524224,0.6585393466084063,-69544.38664842215
9,23425,548777475,3,0.0,0.0,13525.00739371332,10559.248271226883,7854.920040012979,0.0,0.0,-69544.38664842215
9,23425,548777475,4,20393.0,20393.0,11712.999989328096,4686.019843816757,3730.4745973307276,1.7410569468607864,4.351880845513008,-69544.38664842215
9,23425,548777475,5,0.0,0.0,10476.425678636775,10297.768061995506,5243.5451499377,0.0,0.0,-69544.38664842215
9,23425,548777475,6,-4585.666666666667,4585.666666666667,9563.624443692883,10568.952331781387,7859.164600807457,0.47949045821125585,0.4338809110603451,-69544.38664842215
9,23425,548777475,7,-1579.7142857142858,1579.7142857142858,8854.195736646958,6346.84207034111,4196.931118156689,0.17841420414684847,0.24889768300621734,-69544.38664842215
9,23425,548777475,9,-281.3333333333333,281.3333333333333,7808.666659552065,7105.9087096601725,4687.859598981107,0.03602834460723051,0.039591464628707225,-69544.38664842215
9,23425,548777475,10,-18147.4,18147.4,7407.951639960941,10302.620092272758,5245.13690365939,2.4497190157272253,1.7614354249178845,-69544.38664842215
9,23425,548777475,12,-3058.1666666666665,3058.1666666666665,6762.50369685666,7315.9686822891235,4744.086391672527,0.4522240288146771,0.41801254208072747,-69544.38664842215
9,23425,548777475,14,-3194.8571428571427,3194.8571428571427,6260.861847336082,6353.0803949683905,4198.078051441697,0.5102903115833028,0.5028831597011514,-69544.38664842215
9,23425,548777475,15,0.0,0.0,6048.56718570605,7709.4167238771915,3801.9166072559515,0.0,0.0,-69544.38664842215
9,23425,548777475,20,13019.9,13019.9,5238.2128393183875,8887.761821731925,3661.078297088435,2.4855614690322874,1.4649244951821696,-69544.38664842215
9,23425,548777475,21,6859.0,6859.0,5111.972292010757,6257.174859628081,3492.273339526534,1.341752186474012,1.0961816081335611,-69544.38664842215
9,23425,548777475,25,2927.6,2927.6,4685.199995731239,10685.845923859626,3490.7866497183654,0.6248612658301425,0.2739698869757406,-69544.38664842215
9,23425,548777475,28,-11862.785714285714,11862.785714285714,4427.097868323479,7757.016589410603,4818.576453437189,2.6795851519718257,1.5292974531574486,-69544.38664842215
9,23425,548777475,30,-6735.866666666667,6735.866666666667,4276.982873475179,7714.268754154444,3803.5171318112875,1.5749108345607121,0.8731698209294474,-69544.38664842215
9,23425,548777475,35,-12148.2,12148.2,3959.7167106462844,7137.672075029463,3715.8388535353724,3.0679467466290626,1.7019834859742917,-69544.38664842215
9,23425,548777475,49,-6678.142857142857,6678.142857142857,3346.5714255223133,13954.19102022238,4961.074589034435,1.9955178025523752,0.4785761387001875,-69544.38664842215
9,23425,548777475,63,-33494.80952380953,33494.80952380953,2951.398578882319,8992.219942582771,4161.089482726596,11.348792319502254,3.7248654656670968,-69544.38664842215
9,23425,548777475,105,11351.2,11351.2,2286.1435088062917,8284.500710664317,3208.3983153289246,4.96521760610165,1.3701730975033946,-69544.38664842215
9,23425,548777475,210,-4622.666666666667,4622.666666666667,1616.5475778425364,8284.500710664317,3208.5203822474314,2.859592089974941,0.5579897724815314,-69544.38664842215
9,23425,548777475,225,905.1333333333333,905.1333333333333,1561.733331910413,7568.239753047936,3227.592250951775,0.579569709398541,0.11959628168079792,-69544.38664842215
9,23425,548777475,441,-13380.285714285714,13380.285714285714,1115.5238085074377,7170.684261342511,2469.702279403117,11.994621371809565,1.8659705582658896,-69544.38664842215
9,24626,606489128,2,0.0,0.0,17413.918685924775,6252.295600414276,6252.295600414276,0.0,0.0,-69544.31579778246
9,24626,606489128,3,2678.3333333333335,2678.3333333333335,14218.405067611016,5373.529112458229,3850.1700630686996,0.1883708700516962,0.49843097102121703,-69544.31579778246
9,24626,606489128,4,24866.0,24866.0,12313.49998984854,5443.469691812992,3891.3726055331285,2.0194095927640356,4.568042334726066,-69544.31579778246
9,24626,606489128,5,3868.8,3868.8,11013.529207297723,10099.571571052074,7498.511533245335,0.3512770454575521,0.38306575410475424,-69544.31579778246
9,24626,606489128,6,-3319.5,3319.5,10053.930640964922,5363.825051903725,3842.216221010347,0.3301693753957917,0.6188680592447446,-69544.31579778246
9,24626,606489128,7,0.0,0.0,9308.131069124456,9264.28345824778,5196.135805539149,0.0,0.0,-69544.31579778246
9,24626,606489128,9,-2121.6666666666665,2121.6666666666665,8208.99999323236,6115.916886597872,3010.7698186353973,0.258456166209746,0.3469090090671418,-69544.31579778246
9,24626,606489128,10,1358.0,1358.0,7787.7411872763205,10094.026393651962,7497.268185039262,0.17437662183981054,0.13453501576477286,-69544.31579778246
9,24626,606489128,12,2853.8333333333335,2853.8333333333335,7109.202533805508,5832.359787404537,3000.060714032845,0.4014280532539134,0.4893102341690961,-69544.31579778246
9,24626,606489128,14,0.0,0.0,6581.842599151092,9257.351986438036,5195.646760448356,0.0,0.0,-69544.31579778246
9,24626,606489128,15,1660.0,1660.0,6358.664052561146,8537.904269576073,4172.4198234064925,0.2610611264061646,0.19442710384036935,-69544.31579778246
9,24626,606489128,20,339.8,339.8,5506.764603648861,11274.245747819543,5595.461329784189,0.06170592434164403,0.030139488494449206,-69544.31579778246
9,24626,606489128,21,2850.714285714286,2850.714285714286,5374.051978411324,9427.319361999631,4788.904951107632,0.5304590088012162,0.3023886405296892,-69544.31579778246
9,24626,606489128,25,17353.2,17353.2,4925.399995939416,9421.57449311763,4408.881843473471,3.5232062399614805,1.8418577502811602,-69544.31579778246
9,24626,606489128,28,-9804.285714285714,9804.285714285714,4654.065534562228,11910.900261700153,7161.426421270674,2.106606716531319,0.8231355732036209,-69544.31579778246
9,24626,606489128,30,-4877.266666666666,4877.266666666666,4496.2544708531195,8537.904269576073,4172.38962110147,1.0847399092474528,0.5712486943717904,-69544.31579778246
9,24626,606489128,35,15576.714285714286,15576.714285714286,4162.722762808015,12719.559002161026,5445.616394212644,3.7419533255697344,1.2246269138000645,-69544.31579778246
9,24626,606489128,49,-1703.142857142857,1703.142857142857,3518.14285424244,10567.43237121217,4940.372442774226,0.48410281438375363,0.16116903305504598,-69544.31579778246
9,24626,606489128,63,-32334.238095238095,32334.238095238095,3102.7103563748187,8444.560229696333,3796.739838600022,10.421287964828645,3.8290020102563513,-69544.31579778246
9,24626,606489128,105,-170.8095238095238,170.8095238095238,2403.3491076689907,11067.56507993117,3798.805765567364,0.07107145743599107,0.015433342616548325,-69544.31579778246
9,24626,606489128,210,18948.91904761905,18948.91904761905,1699.4244515913813,11067.56507993117,3798.815765961137,11.150197956652226,1.7121127285692812,-69544.31579778246
9,24626,606489128,225,-16388.133333333335,16388.133333333335,1641.799998646472,10250.713674964383,3409.467741083687,9.981808592303565,1.5987309618605923,-69544.31579778246
9,24626,606489128,441,-27704.52380952381,27704.52380952381,1172.71428474748,8052.30209600972,2640.22305802564,23.624274190101993,3.4405718363761655,-69544.31579778246
9,25889,670292099,2,4682.0,4682.0,18306.99455126373,5165.865859508514,5165.865859508514,0.2557492431042867,0.9063340255694231,-69544.24894460612
9,25889,670292099,3,2678.3333333333335,2678.3333333333335,14947.598458169348,4775.242424249649,3387.9036103204576,0.1791815147315211,0.5608790288284033,-69544.24894460612
9,25889,670292099,4,20393.0,20393.0,12944.999990343762,8389.33289039135,6354.98414826761,1.5753572819785264,2.4308249853044868,-69544.24894460612
9,25889,670292099,5,2268.4,2268.4,11578.35997885711,9868.323568373919,6724.406362265609,0.19591721143082924,0.22986680405066837,-69544.24894460612
9,25889,670292099,6,-1266.1666666666667,1266.1666666666667,10569.548232225128,4764.84521651268,3380.0220447190377,0.11979383024208123,0.2657309123659961,-69544.24894460612
9,25889,670292099,7,-1579.7142857142858,1579.7142857142858,9785.500198909464,10455.603305205703,5143.301190036138,0.1614341887081394,0.15108781766115473,-69544.24894460612
9,25889,670292099,9,-2121.6666666666665,2121.6666666666665,8629.99999356251,6053.509135693312,3777.811146723525,0.2458478178736164,0.35048541583206366,-69544.24894460612
9,25889,670292099,10,-673.4,673.4,8187.136856068793,9873.17559865117,6723.287376955681,0.08225097635943826,0.06820500590428037,-69544.24894460612
9,25889,670292099,12,1476.8333333333333,1476.8333333333333,7473.799229084674,5635.107395738363,4212.224497857902,0.19760141904617404,0.2620772293444152,-69544.24894460612
9,25889,670292099,14,-3194.8571428571427,3194.8571428571427,6919.393547951191,10455.603305205703,5145.3581790543085,0.4617250226796435,0.30556411233261566,-69544.24894460612
9,25889,670292099,15,202.66666666666666,202.66666666666666,6684.769250567541,13905.738055184484,6483.0615496468545,0.03031767575963226,0.014574319310660848,-69544.24894460612
9,25889,670292099,20,20255.4,20255.4,5789.179989428555,13864.290574669838,7024.984129199199,3.498837492872526,1.4609763039016772,-69544.24894460612
9,25889,670292099,21,19472.714285714286,19472.714285714286,5649.661173995515,14877.196910485625,5175.3718741513385,3.446704799810663,1.3088967231447803,-69544.24894460612
9,25889,670292099,25,2132.8,2132.8,5177.999996137505,13867.982811614871,5964.802610289558,0.4118964854366451,0.15379309514385273,-69544.24894460612
9,25889,670292099,28,-11862.785714285714,11862.785714285714,4892.750099454732,9290.216574057937,5744.614261840305,2.4245639922643405,1.2769116435252368,-69544.24894460612
9,25889,670292099,30,-462.93333333333334,462.93333333333334,4726.845667743623,13905.738055184484,6482.398960540304,0.09793705271412345,0.033290813583298995,-69544.24894460612
9,25889,670292099,35,16623.942857142858,16623.942857142858,4376.208727719854,13371.306389473379,5393.991993994812,3.798708857702148,1.2432549500346601,-69544.24894460612
9,25889,670292099,49,23029.428571428572,23029.428571428572,3698.5714258125035,12026.881308132783,5095.136522627278,6.2265739714272135,1.9148296205314406,-69544.24894460612
9,25889,670292099,63,3035.7619047619046,3035.7619047619046,3261.8333996364877,13255.172866292298,4781.3765956062025,0.9306918940434611,0.22902469363351727,-69544.24894460612
9,25889,670292099,105,12920.314285714287,12920.314285714287,2526.605286979048,11094.038358069956,4625.563117908965,5.113705077836888,1.1646177765660843,-69544.24894460612
9,25889,670292099,210,-3849.5,3849.5,1786.5797318046677,11094.038358069956,4625.573518090087,2.1546757368122194,0.3469881638907279,-69544.24894460612
9,25889,670292099,225,1042.6666666666667,1042.6666666666667,1725.9999987125016,9979.969522646628,3716.1142512287247,0.6040942453328141,0.10447593695558278,-69544.24894460612
9,25889,670292099,441,-13629.047619047618,13629.047619047618,1232.8571419375012,7427.677059123758,2705.9653909271083,11.054847439687,1.8349004016412414,-69544.24894460612
9,27216,740765088,2,0.0,0.0,19245.325250564096,443.5050983428955,443.5050983428955,0.0,0.0,-69544.185390794
9,27216,740765088,3,0.0,0.0,15713.742265927616,7644.9450650811195,7426.345942840861,0.0,0.0,-69544.185390794
9,27216,740765088,4,24866.0,24866.0,13608.499990814564,5971.542942762375,5754.065121715829,1.8272403289696881,4.164082924353424,-69544.185390794
9,27216,740765088,5,3868.8,3868.8,12171.812420506652,5572.853580981493,3956.7864486099165,0.3178491309545634,0.6942224380706995,-69544.185390794
9,27216,740765088,6,0.0,0.0,11111.293714055082,7634.5478573441505,7425.705970653882,0.0,0.0,-69544.185390794
9,27216,740765088,7,0.0,0.0,10287.0590549486,8101.565886959434,5025.675649632328,0.0,0.0,-69544.185390794
9,27216,740765088,9,-281.3333333333333,281.3333333333333,9072.33332720971,13611.408132761717,7458.664128658704,0.031010030516577185,0.020668936717589376,-69544.185390794
9,27216,740765088,10,1358.0,1358.0,8606.771101870898,5577.705611258745,3956.601252992175,0.1577827484809959,0.24346928551747898,-69544.185390794
9,27216,740765088,12,1513.3333333333333,1513.3333333333333,7856.871132963808,8151.592695146799,4984.325929212188,0.19261272174671218,0.18564879158330913,-69544.185390794
9,27216,740765088,14,0.0,0.0,7274.049216220633,8101.565886959434,5026.060104014019,0.0,0.0,-69544.185390794
9,27216,740765088,15,-8116.0,8116.0,7027.399177505146,8113.111415579915,3947.6169278300367,1.154908066981521,1.0003560390424984,-69544.185390794
9,27216,740765088,20,339.8,339.8,6085.906210253326,8501.864979326725,4755.154283491093,0.05583391992264301,0.039967701301568924,-69544.185390794
9,27216,740765088,21,0.0,0.0,5939.236314544152,11833.247178524733,4700.143356808577,0.0,0.0,-69544.185390794
9,27216,740765088,25,-8484.6,8484.6,5443.399996325826,13507.64605742693,6770.456185792349,1.5586949343658223,0.6281331302233004,-69544.185390794
9,27216,740765088,28,-9804.285714285714,9804.285714285714,5143.5295274743,9445.824264742434,5849.11559941406,1.9061396774172015,1.0379491973909865,-69544.185390794
9,27216,740765088,30,-4421.666666666667,4421.666666666667,4969.121612518656,8113.111415579915,3947.902013802412,0.8898286279666026,0.5450025816452579,-69544.185390794
9,27216,740765088,35,15576.714285714286,15576.714285714286,4600.512667083964,12109.398744795471,5588.45572502581,3.3858648835299463,1.2863325928885645,-69544.185390794
9,27216,740765088,49,-19129.714285714286,19129.714285714286,3888.1428545184467,13736.564541451633,5693.096493924532,4.920013230348125,1.3926127037068268,-69544.185390794
9,27216,740765088,63,1678.857142857143,1678.857142857143,3429.019684982867,12368.16252683103,4749.806402638258,0.48960265530395497,0.13574022327205781,-69544.185390794
9,27216,740765088,105,-320.23809523809524,320.23809523809524,2656.107226751209,10355.859557852149,4752.175536358814,0.12056670454143949,0.030923371782816456,-69544.185390794
9,27216,740765088,210,16264.833333333334,16264.833333333334,1878.1514315943748,10355.859557852149,4752.137467752035,8.660022328192149,1.5705923050106265,-69544.185390794
9,27216,740765088,225,-22187.533333333333,22187.533333333333,1814.4666654419418,10875.108754420653,3824.239071781653,12.22812948615356,2.0402125472367585,-69544.185390794
9,27216,740765088,441,-6005.0952380952385,6005.0952380952385,1296.0476181728156,9023.689840634353,2819.905120912122,4.633390898523696,0.6654811218193519,-69544.185390794
9,28612,818703768,2,0.0,0.0,20232.446317734295,5208.451069355011,5208.451069355011,0.0,0.0,-69544.12448301673
9,28612,818703768,3,0.0,0.0,16519.723242233813,6449.6315934062,4644.21509346242,0.0,0.0,-69544.12448301673
9,28612,818703768,4,24866.0,24866.0,14306.499991262714,4282.317366659641,3098.0611015832637,1.7380910785437529,5.806669116492026,-69544.12448301673
9,28612,818703768,5,3868.8,3868.8,12796.12260022543,4274.97866204381,3552.3710922761834,0.3023415858747589,0.904986973233307,-69544.12448301673
9,28612,818703768,6,0.0,0.0,11681.208327908547,6439.234385669231,4638.299056524001,0.0,0.0,-69544.12448301673
9,28612,818703768,7,-1579.7142857142858,1579.7142857142858,10814.697459608251,10688.914815485477,6327.880605310092,0.1460710566906149,0.14778995931614008,-69544.12448301673
9,28612,818703768,9,6614.333333333333,6614.333333333333,9537.666660841809,11280.800083100796,6506.275704841564,0.6934959637968247,0.5863354801617251,-69544.12448301673
9,28612,818703768,10,1358.0,1358.0,9048.225063513837,4280.523839443922,3550.8040812699505,0.15008468406428285,0.3172508905303553,-69544.12448301673
9,28612,818703768,12,1513.3333333333333,1513.3333333333333,8259.861621116906,5373.282701969147,3877.985917305205,0.18321533734468287,0.2816403709372563,-69544.12448301673
9,28612,818703768,14,-1982.0,1982.0,7647.145910169923,10695.153140097857,6327.942071806368,0.2591816637582582,0.18531758956953706,-69544.12448301673
9,28612,818703768,15,-8116.0,8116.0,7387.844827823606,10608.707698449492,6502.864653177997,1.0985612433864427,0.7650319181841713,-69544.12448301673
9,28612,818703768,20,339.8,339.8,6398.061300112715,11078.14693146944,6015.448744854764,0.05310983813081218,0.030672999925171408,-69544.12448301673
9,28612,818703768,21,6859.0,6859.0,6243.868489509186,12478.827889233828,6489.58555761744,1.0985176916401018,0.5496509817174126,-69544.12448301673
9,28612,818703768,25,-7651.0,7651.0,5722.599996505085,13260.451537504792,6795.076361734635,1.33697969536096,0.5769788440733356,-69544.12448301673
9,28612,818703768,28,-1288.7857142857142,1288.7857142857142,5407.3487298041255,10765.01690594852,6809.360758192114,0.23833967045295393,0.11971980402311849,-69544.12448301673
9,28612,818703768,30,-4421.666666666667,4421.666666666667,5223.995176108033,10603.855668202043,6502.733485731218,0.8464147683154802,0.41698668908951597,-69544.12448301673
9,28612,818703768,35,19800.514285714286,19800.514285714286,4836.479735155667,12704.522295586765,5497.820589901111,4.093993021781365,1.5585406381310765,-69544.12448301673
9,28612,818703768,49,-2455.4285714285716,2455.4285714285716,4087.571426075061,16199.234545271844,6810.818619568308,0.6007059731764262,0.15157682695231117,-69544.12448301673
9,28612,818703768,63,11967.761904761905,11967.761904761905,3604.8991532027503,11868.267835196108,4844.790926023165,3.319860388918015,1.0083832005602993,-69544.12448301673
9,28612,818703768,105,9917.628571428571,9917.628571428571,2792.342877022294,11913.162795100361,5181.266478607723,3.5517230541560707,0.8324933304451685,-69544.12448301673
9,28612,818703768,210,10980.233333333334,10980.233333333334,1974.484583740418,11913.162795100361,5181.199973999481,5.561063086414498,0.9216891871778398,-69544.12448301673
9,28612,818703768,225,-43580.53333333333,43580.53333333333,1907.5333321683618,9944.887393262237,3885.041958614241,22.84653830074559,4.382204806346987,-69544.12448301673
9,28612,818703768,441,-15525.666666666666,15525.666666666666,1362.523808691687,9709.500808446668,2871.571956750971,11.394785593929997,1.5990180106025937,-69544.12448301673
9,30079,904806399,2,4682.0,4682.0,21269.77196633758,18368.048849463463,18368.048849463463,0.22012459782878382,0.25489914788291534,-69544.06584373934
9,30079,904806399,3,0.0,0.0,17366.69608762703,11527.69565063715,9478.231383271877,0.0,0.0,-69544.06584373934
9,30079,904806399,4,20393.0,20393.0,15039.99999168883,15000.305637180805,10870.852446820169,1.3559175539407753,1.3595056323020835,-69544.06584373934
9,30079,904806399,5,2268.4,2268.4,13452.184945205,10140.295328468084,5887.957488293527,0.16862688174745666,0.22370157145538402,-69544.06584373934
9,30079,904806399,6,-4585.666666666667,4585.666666666667,12280.108570366958,11537.399711191654,9487.884586749775,0.37342232280684445,0.39746102080683055,-69544.06584373934
9,30079,904806399,7,0.0,0.0,11369.1713418349,12573.085413098335,7762.57299543953,0.0,0.0,-69544.06584373934
9,30079,904806399,9,6614.333333333333,6614.333333333333,10026.666661125886,12345.766288429499,6705.422437259957,0.6596742024921984,0.5357572125378975,-69544.06584373934
9,30079,904806399,10,-673.4,673.4,9512.13119653004,10145.147358745337,5891.835446473942,0.07079380909355537,0.06637656173811163,-69544.06584373934
9,30079,904806399,12,-3058.1666666666665,3058.1666666666665,8683.348043813516,12442.586688995361,6718.862645392985,0.3521875031653797,0.2457822270486097,-69544.06584373934
9,30079,904806399,14,-5176.857142857143,5176.857142857143,8039.218152283218,12579.323737710714,7762.748781846894,0.6439503251179798,0.41153699919001124,-69544.06584373934
9,30079,904806399,15,-3226.3333333333335,3226.3333333333335,7766.6225993027365,5730.115272328258,3072.3245468477717,0.41541008232110876,0.5630485915202909,-69544.06584373934
9,30079,904806399,20,20255.4,20255.4,6726.0924726025,11746.549797952175,7288.317780141209,3.0114661792871043,1.7243701638698377,-69544.06584373934
9,30079,904806399,21,0.0,0.0,6563.994134671359,8905.020441114902,4694.442237471912,0.0,0.0,-69544.06584373934
9,30079,904806399,25,2132.8,2132.8,6015.999996675532,14513.68210682273,6665.961245983784,0.35452127679165474,0.14695099315957824,-69544.06584373934
9,30079,904806399,28,-86.28571428571429,86.28571428571429,5684.58567091745,14545.179365187883,6987.015667052335,0.015178892408492527,0.005932255087361016,-69544.06584373934
9,30079,904806399,30,-7390.033333333334,7390.033333333334,5491.8315068836555,5730.115272328258,3074.5906875428577,1.3456409440221182,1.2896831882285362,-69544.06584373934
9,30079,904806399,35,-8365.857142857143,8365.857142857143,5084.447993637067,11254.32430318743,5057.010482611976,1.6453815937003575,0.7433460168273078,-69544.06584373934
9,30079,904806399,49,0.0,0.0,4297.142854768237,17012.10593437031,7368.227085673226,0.0,0.0,-69544.06584373934
9,30079,904806399,63,-35858.57142857143,35858.57142857143,3789.7237806116336,19129.41443342343,5693.541096107038,9.462054097986032,1.874525305171828,-69544.06584373934
9,30079,904806399,105,7338.9047619047615,7338.9047619047615,2935.5074178070136,12854.319770757109,4980.520559791922,2.500046403353097,0.5709290645313164,-69544.06584373934
9,30079,904806399,210,8902.852380952381,8902.852380952381,2075.717201354751,12854.319770757109,4980.417948785149,4.289048804500819,0.6925961497555004,-69544.06584373934
9,30079,904806399,225,-5959.333333333333,5959.333333333333,2005.3333322251774,10922.401619797572,3783.2084107951982,2.971742022918793,0.5456065012782215,-69544.06584373934
