k,n,X,Msm,sum_M_pi,Mplus,B,C,E,H=C-2E,float_resid
7,3040,9247680,-44579,-44185,-88764,-44614.62329027792,465.24658055584587,429.6232902778274,-394.0,1.9110757421003655e-10
7,3041,9253763,-44571,-44178,-88749,-44640.86822022441,532.736440448818,462.86822022457596,-393.0,3.338982423883863e-10
7,3042,9259848,-44622,-44194,-88816,-44672.805139021846,529.6102780436922,478.8051390218557,-428.0,1.921307557495311e-11
7,3043,9265935,-44631,-44310,-88941,-44702.37815923416,463.756318468324,392.3781592342846,-321.0,2.452225089655258e-10
7,3044,9272024,-44667,-44323,-88990,-44729.01188738867,468.02377477733535,406.0118873886699,-344.0,4.433786671143025e-12
7,3045,9278115,-44701,-44450,-89151,-44758.69147925937,366.3829585187341,308.691479259263,-251.0,2.0804691303055733e-10
7,3046,9284208,-44721,-44438,-89159,-44785.91036384214,412.82072768427315,347.9103638421478,-283.0,2.2396307031158358e-11
7,3047,9290303,-44735,-44484,-89219,-44815.28008698409,411.56017396817333,331.2800869839389,-251.0,2.955857780762017e-10
7,3048,9296400,-44742,-44481,-89223,-44843.17364720682,463.3472944136447,362.1736472068308,-261.0,1.693933882052079e-11
7,3049,9302499,-44755,-44384,-89139,-44872.963945777905,606.9278915558098,488.9639457779993,-371.0,1.8883383745560423e-10
7,3050,9308600,-44802,-44399,-89201,-44900.376603763165,599.7532075263298,501.3766037632816,-403.0,2.333990778424777e-10
7,3051,9314703,-44842,-44348,-89190,-44928.27006931798,666.540138635959,580.2700693179097,-494.0,1.3960743672214448e-10
7,3052,9320808,-44908,-44419,-89327,-44955.034048822556,583.0680976451113,536.0340488224074,-489.0,2.964952727779746e-10
7,3053,9326915,-44939,-44478,-89417,-44979.63998778618,542.2799755723536,501.63998778596755,-461.0,4.184812496532686e-10
7,3054,9333024,-44952,-44589,-89541,-45007.674778684,474.3495573679975,418.6747786839992,-363.0,9.094947017729282e-13
7,3055,9339135,-44992,-44594,-89586,-45032.84629790445,479.69259580889775,438.8462979043868,-398.0,1.241460267920047e-10
7,3056,9345248,-45020,-44635,-89655,-45063.09156541454,471.1831308290857,428.0915654146909,-385.0,2.9604052542708814e-10
7,3057,9351363,-45032,-44644,-89676,-45086.37872183151,496.7574436630239,442.3787218313894,-388.0,2.4510882212780416e-10
7,3058,9357480,-45067,-44695,-89762,-45115.90612186998,469.8122437399579,420.906121869849,-372.0,2.5988811103161424e-10
7,3059,9363599,-45088,-44709,-89797,-45141.577623289566,486.1552465791319,432.5776232893535,-379.0,4.249613994034007e-10
7,3060,9369720,-45101,-44749,-89850,-45168.565671752134,487.13134350426844,419.5656717520163,-352.0,2.3578650143463165e-10
7,3061,9375843,-45140,-44829,-89969,-45194.88181612742,420.7636322548351,365.88181612749116,-311.0,1.4722445484949276e-10
7,3062,9381968,-45129,-44923,-90052,-45223.40649026668,394.8129805333592,300.40649026659565,-206.0,1.6791545931482688e-10
7,3063,9388095,-45190,-44929,-90119,-45250.56297472856,382.12594945711317,321.5629747284999,-261.0,1.1334577720845118e-10
7,3064,9394224,-45154,-45043,-90197,-45274.031783037055,351.06356607411,231.03178303691175,-111.0,2.864908310584724e-10
7,3065,9400355,-45209,-44995,-90204,-45303.623111387365,403.246222774731,308.6231113872812,-214.0,1.6859758034115657e-10
7,3066,9406488,-45210,-45084,-90294,-45329.460485892756,364.92097178551194,245.46048589257077,-126.0,3.70391717297025e-10
7,3067,9412623,-45234,-45088,-90322,-45357.309185118196,392.61837023639237,269.30918511848927,-146.0,5.861693352926522e-10
7,3068,9418760,-45192,-45167,-90359,-45385.26674406048,411.53348812095646,218.26674406032572,-25.0,3.050217856070958e-10
7,3069,9424899,-45229,-45180,-90409,-45410.79628941648,412.5925788329623,230.79628941645728,-49.0,4.774847184307873e-11
7,3070,9431040,-45255,-45210,-90465,-45438.67889722824,412.35779445647495,228.67889722818813,-45.0,9.868017514236271e-11
7,3071,9437183,-45283,-45257,-90540,-45467.55367044271,395.1073408854136,210.55367044260356,-26.0,2.064552973024547e-10
7,3072,9443328,-45352,-45262,-90614,-45493.503685009986,373.00737001997186,231.50368500981932,-90.0,3.332161213620566e-10
7,3073,9449475,-45367,-45204,-90571,-45519.87011955501,468.7402391100186,315.8701195548349,-163.0,3.48791218129918e-10
7,3074,9455624,-45394,-45311,-90705,-45546.65681441642,388.31362883283873,235.6568144163179,-83.0,2.0293100533308461e-10
7,3075,9461775,-45400,-45345,-90745,-45573.59848171253,402.1969634250563,228.59848171249126,-55.0,7.37827576813288e-11
7,3076,9467928,-45435,-45481,-90916,-45601.670699390714,287.3413987814274,120.67069939062452,46.0,1.7837464838521555e-10
7,3077,9474083,-45466,-45529,-90995,-45628.81614814473,262.63229628946283,99.8161481445859,63.0,2.9103830456733704e-10
7,3078,9480240,-45493,-45487,-90980,-45654.41982758936,328.8396551787155,167.41982758938462,-6.0,5.377387424232438e-11
7,3079,9486399,-45528,-45566,-91094,-45681.59347233114,269.18694466227316,115.59347233087664,38.0,5.198899089009501e-10
7,3080,9492560,-45550,-45646,-91196,-45708.98417283596,221.96834567192127,62.98417283572013,96.0,4.810090104001574e-10
7,3081,9498723,-45577,-45687,-91264,-45735.92731472735,207.85462945469772,48.92731472745055,110.0,2.0338575268397108e-10
7,3082,9504888,-45608,-45595,-91203,-45758.635234493246,314.2704689864913,163.63523449316665,-13.0,1.5802470443304628e-10
7,3083,9511055,-45619,-45600,-91219,-45785.23624739844,351.4724947968789,185.23624739839084,-19.0,9.72022462519817e-11
7,3084,9517224,-45655,-45662,-91317,-45813.61264536956,310.225290739123,151.61264536967496,7.0,2.269189280923456e-10
7,3085,9523395,-45656,-45751,-91407,-45839.30262612196,271.6052522439131,88.30262612191314,95.0,8.685674401931465e-11
7,3086,9529568,-45675,-45775,-91450,-45864.526613192626,279.05322638525104,89.5266131925843,100.0,8.242295734817162e-11
7,3087,9535743,-45694,-45765,-91459,-45891.33903231146,323.6780646229163,126.33903231135088,71.0,2.1452706278068945e-10
7,3088,9541920,-45707,-45762,-91469,-45916.86688603696,364.73377207391604,154.8668860369109,55.0,9.424638847121969e-11
7,3089,9548099,-45776,-45712,-91488,-45947.31518192017,406.6303638403333,235.31518192014425,-64.0,4.4792614062316716e-11
7,3090,9554280,-45778,-45827,-91605,-45970.790124633,336.58024926600046,143.79012463312415,49.0,2.4783730623312294e-10
7,3091,9560463,-45806,-45821,-91627,-45999.0029061251,371.00581225019414,178.0029061251788,15.0,1.6348167264368385e-10
7,3092,9566648,-45857,-45932,-91789,-46026.161456132315,263.32291226462985,94.1614561324713,75.0,3.127524905721657e-10
7,3093,9572835,-45895,-45939,-91834,-46048.98775830561,263.9755166112154,109.98775830574095,44.0,2.6648194761946797e-10
7,3094,9579024,-45910,-45986,-91896,-46079.06366144928,262.1273228985665,93.06366144933878,76.0,1.1107204045401886e-10
7,3095,9585215,-45934,-45901,-91835,-46103.55713361744,372.11426723487966,202.5571336175027,-33.0,1.2573764252010733e-10
7,3096,9591408,-45922,-45917,-91839,-46129.93845820834,420.87691641667334,212.93845820844234,-5.0,2.113438313244842e-10
7,3097,9597603,-45954,-45977,-91931,-46155.791866885964,380.58373377192765,178.79186688600578,23.0,8.390088623855263e-11
7,3098,9603800,-45976,-46055,-92031,-46183.91554594157,336.8310918831412,128.91554594147647,79.0,1.8826540326699615e-10
7,3099,9609999,-45993,-46188,-92181,-46209.20868802872,237.417376057434,21.208688028565803,195.0,3.0240698833949864e-10
7,3100,9616200,-46041,-46200,-92241,-46235.02457818683,229.04915637365775,35.02457818679318,159.0,7.139533408917487e-11
7,3101,9622403,-46065,-46195,-92260,-46263.71305650202,267.4261130040395,68.71305650208694,130.0,1.3437784218695015e-10
7,3102,9628608,-46075,-46177,-92252,-46290.413373801726,328.82674760345253,113.41337380187952,102.0,3.064997144974768e-10
7,3103,9634815,-46097,-46291,-92388,-46316.3081807444,244.61636148880643,25.3081807445526,194.0,2.9876900953240693e-10
7,3104,9641024,-46092,-46363,-92455,-46341.3351632437,227.67032648739405,-21.66483675637062,271.0,1.3528733688872308e-10
7,3105,9647235,-46148,-46329,-92477,-46366.96020779468,256.92041558935307,37.96020779473537,181.0,1.176658770418726e-10
7,3106,9653448,-46147,-46394,-92541,-46393.42346558026,245.84693116051494,-0.5765344197791933,247.0,7.332801033044234e-11
7,3107,9659663,-46146,-46458,-92604,-46419.34464573564,234.68929147128074,-38.65535426437026,312.0,2.1259438653942198e-11
7,3108,9665880,-46198,-46435,-92633,-46442.37867686341,251.7573537268181,7.37867686331407,237.0,1.8997070583282039e-10
7,3109,9672099,-46241,-46467,-92708,-46466.850456701424,225.70091340284853,-0.1495432985663001,226.0,1.887201506178826e-11
7,3110,9678320,-46293,-46516,-92809,-46490.81518979538,172.63037959075882,-25.184810204476776,223.0,2.8762769943568856e-10
7,3111,9684543,-46286,-46528,-92814,-46515.57524974917,217.15049949834065,-12.424750250759871,242.0,1.3960743672214448e-10
7,3112,9690768,-46301,-46500,-92801,-46538.54683779818,276.093675596363,38.54683779823836,199.0,1.1368683772161603e-10
7,3113,9696995,-46294,-46529,-92823,-46561.24724373175,299.4944874634966,32.247243731702156,235.0,9.231371222995222e-11
8,3114,9703224,-42689,-43001,-85690,-42924.16360936962,158.3272187392431,-76.83639063033866,312.0,7.958078640513122e-11
8,3115,9709455,-42724,-43001,-85725,-42953.178556904975,181.35711380995053,-47.821443095027234,277.0,5.002220859751105e-12
8,3116,9715688,-42732,-42966,-85698,-42983.121901877515,268.24380375503097,17.121901877531172,234.0,3.1377567211166024e-11
8,3117,9721923,-42745,-43041,-85786,-43012.931290650384,239.8625813007675,-28.06870934969629,296.0,1.6007106751203537e-10
8,3118,9728160,-42801,-43075,-85876,-43042.63061565969,209.2612313193822,-32.369384340251145,274.0,1.1550582712516189e-10
8,3119,9734399,-42784,-43046,-85830,-43073.51991110236,317.03982220472244,27.5199111024142,262.0,1.0595613275654614e-10
8,3120,9740640,-42775,-43113,-85888,-43104.2070614238,320.4141228475928,-8.792938576300912,338.0,1.9463186617940664e-10
8,3121,9746883,-42814,-43066,-85880,-43134.20167974891,388.40335949782457,68.20167974891933,252.0,1.4097167877480388e-11
8,3122,9753128,-42843,-43088,-85931,-43164.96052482188,398.92104964375903,76.96052482193454,245.0,1.1004885891452432e-10
8,3123,9759375,-42837,-43159,-85996,-43196.54556495141,397.091129902823,37.54556495135171,322.0,1.1959855328314006e-10
8,3124,9765624,-42915,-43204,-86119,-43228.20007759793,337.4001551958645,24.200077597916334,289.0,3.183231456205249e-11
8,3125,9771875,-42934,-43310,-86244,-43260.60046283908,277.2009256781603,-49.39953716092464,376.0,9.549694368615746e-12
8,3126,9778128,-42988,-43394,-86382,-43293.37121902218,204.74243804435537,-100.6287809778355,406.0,2.637534635141492e-11
8,3127,9784383,-42983,-43539,-86522,-43325.953357197235,129.90671439447033,-213.04664280290353,556.0,2.773958840407431e-10
8,3128,9790640,-42977,-43514,-86491,-43357.83113070754,224.66226141508378,-156.16886929252564,537.0,1.3505996321327984e-10
8,3129,9796899,-43016,-43530,-86546,-43389.10740963189,232.21481926378328,-140.89259036817248,514.0,1.2823875294998288e-10
8,3130,9803160,-43011,-43605,-86616,-43420.029893509636,224.05978701927233,-184.97010649035656,594.0,1.4551915228366852e-11
8,3131,9809423,-43063,-43603,-86666,-43453.03524874102,240.07049748204008,-149.9647512590609,540.0,1.6189005691558123e-10
8,3132,9815688,-43079,-43720,-86799,-43484.53427499068,170.06854998135532,-235.46572500937827,641.0,1.1186784831807017e-10
8,3133,9821955,-43119,-43614,-86733,-43515.9845769243,298.9691538485931,-98.0154230757073,495.0,7.73070496506989e-12
8,3134,9828224,-43110,-43735,-86845,-43547.91853697128,250.83707394255907,-187.08146302868363,625.0,7.366907084360719e-11
8,3135,9834495,-43151,-43767,-86918,-43580.08686614901,242.17373229801888,-186.9131338510349,616.0,8.86757334228605e-11
8,3136,9840768,-43123,-43796,-86919,-43612.77184075479,306.5436815095745,-183.22815924522752,673.0,2.955857780762017e-11
8,3137,9847043,-43162,-43792,-86954,-43646.11690279953,338.2338055990549,-145.88309720042275,630.0,9.958966984413564e-11
8,3138,9853320,-43189,-43937,-87126,-43679.76989020164,233.53978040328366,-257.2301097984016,748.0,8.685674401931465e-11
8,3139,9859599,-43255,-43939,-87194,-43713.35241892878,232.7048378575564,-225.64758107124408,684.0,4.4565240386873484e-11
8,3140,9865880,-43282,-43933,-87215,-43747.593585155446,280.1871703108918,-185.4064148445293,651.0,4.956746124662459e-11
8,3141,9872163,-43252,-44008,-87260,-43781.33034815529,302.66069631057326,-226.66965184462265,756.0,1.8144419300369918e-10
8,3142,9878448,-43304,-44059,-87363,-43816.044464804785,269.0889296095702,-242.95553519525674,755.0,8.36735125631094e-11
8,3143,9884735,-43353,-44098,-87451,-43851.18887115585,251.37774231169897,-246.8111288441396,745.0,2.1827872842550278e-11
8,3144,9891024,-43405,-44207,-87612,-43885.39229499972,158.7845899994427,-321.60770500027934,802.0,1.3642420526593924e-12
8,3145,9897315,-43457,-44203,-87660,-43919.21260437602,178.42520875204355,-283.7873956239605,746.0,3.54702933691442e-11
8,3146,9903608,-43542,-44211,-87753,-43953.127832353115,153.25566470623016,-257.8721676469131,669.0,5.638867150992155e-11
8,3147,9909903,-43529,-44217,-87746,-43986.71250527208,227.4250105441606,-230.28749472788695,688.0,6.548361852765083e-11
8,3148,9916200,-43578,-44292,-87870,-44021.951675715005,173.90335143000993,-270.04832428507393,714.0,1.5779733075760305e-10
8,3149,9922499,-43548,-44309,-87857,-44057.10563692412,257.2112738482392,-251.89436307584947,761.0,6.184563972055912e-11
8,3150,9928800,-43513,-44421,-87934,-44091.439660361844,248.87932072368858,-329.560339638148,908.0,1.546140993013978e-11
8,3151,9935103,-43556,-44411,-87967,-44126.9618106293,286.92362125859654,-284.03818937066694,855.0,6.957634468562901e-11
8,3152,9941408,-43581,-44434,-88015,-44162.1166925779,309.2333851558069,-271.8833074220763,853.0,4.0472514228895307e-11
8,3153,9947715,-43628,-44450,-88078,-44198.254167849045,318.5083356980904,-251.74583215098914,822.0,6.866684998385608e-11
8,3154,9954024,-43712,-44507,-88219,-44234.065546546364,249.1310930927284,-272.9344534536058,795.0,6.002665031701326e-11
8,3155,9960335,-43760,-44592,-88352,-44270.605146555834,189.21029311166785,-321.39485344418927,832.0,4.638422979041934e-11
8,3156,9966648,-43781,-44602,-88383,-44304.80037389499,226.60074778998387,-297.199626105014,821.0,1.1823431123048067e-11
8,3157,9972963,-43770,-44625,-88395,-44340.41623354377,285.8324670875445,-284.5837664562657,855.0,7.594280759803951e-11
8,3158,9979280,-43790,-44655,-88445,-44374.3550688268,303.7101376536011,-280.64493117323286,865.0,6.684786058031023e-11
8,3159,9985599,-43777,-44811,-88588,-44410.02783074103,232.05566148206708,-400.97216925892417,1034.0,8.458300726488233e-11
8,3160,9991920,-43800,-44894,-88694,-44445.88387027237,197.76774054474663,-448.1161297276403,1094.0,2.7284841053187847e-11
8,3161,9998243,-43832,-44897,-88729,-44479.897466640774,230.79493328154786,-417.10253335907873,1065.0,2.9467628337442875e-10
8,3162,10004568,-43865,-44924,-88789,-44513.12327821081,237.24655642162543,-410.8767217892189,1059.0,6.320988177321851e-11
8,3163,10010895,-43880,-44906,-88786,-44546.78318039088,307.56636078175507,-359.2168196091977,1026.0,1.5052137314341962e-10
8,3164,10017224,-43875,-44944,-88819,-44582.49213337465,345.9842667493067,-361.5078666253305,1069.0,3.228706191293895e-11
8,3165,10023555,-43921,-44955,-88876,-44616.96719539675,357.9343907934963,-338.0328046032853,1034.0,6.684786058031023e-11
8,3166,10029888,-43949,-45029,-88978,-44651.02406415257,324.048128305134,-377.97593584752826,1080.0,1.9053914002142847e-10
8,3167,10036223,-44036,-45055,-89091,-44685.48595437107,279.97190874213993,-369.51404562897324,1019.0,8.640199666842818e-11
8,3168,10042560,-44109,-45120,-89229,-44719.18856314028,209.37712628055306,-400.81143685962024,1011.0,2.064552973024547e-10
8,3169,10048899,-44151,-45129,-89280,-44753.79781321689,227.59562643377285,-375.202186783137,978.0,4.6838977141305804e-11
8,3170,10055240,-44195,-45153,-89348,-44787.74879422976,227.49758845951874,-365.25120577025336,958.0,2.546585164964199e-11
8,3171,10061583,-44212,-45187,-89399,-44823.00113140074,247.0022628014849,-363.9988685992448,975.0,2.546585164964199e-11
8,3172,10067928,-44221,-45189,-89410,-44857.00924353039,304.01848706077726,-331.9907564696332,968.0,4.3655745685100555e-11
8,3173,10074275,-44265,-45254,-89519,-44891.91616874631,264.8323374926258,-362.08383125377463,989.0,1.7507773009128869e-10
8,3174,10080624,-44330,-45205,-89535,-44925.670612234404,316.3412244688079,-279.32938776557216,875.0,4.774847184307873e-11
8,3175,10086975,-44404,-45205,-89609,-44960.189494815386,311.3789896307717,-244.81050518446818,801.0,2.9194779926910996e-10
8,3176,10093328,-44431,-45202,-89633,-44994.8117518919,356.62350378380506,-207.18824810811293,771.0,3.092281986027956e-11
8,3177,10099683,-44517,-45255,-89772,-45028.65646521829,285.3129304365866,-226.34353478176604,738.0,1.1868905858136714e-10
8,3178,10106040,-44509,-45380,-89889,-45062.45010856669,235.900217133385,-317.5498914332609,871.0,9.322320693172514e-11
8,3179,10112399,-44515,-45430,-89945,-45096.69865195737,248.3973039147386,-333.301348042625,915.0,1.1368683772161603e-11
8,3180,10118760,-44481,-45461,-89942,-45130.88943107425,319.7788621484942,-330.110568925641,980.0,2.2373569663614035e-10
8,3181,10125123,-44572,-45480,-90052,-45165.412584916274,278.82516983254754,-314.5874150836207,908.0,2.1100277081131935e-10
8,3182,10131488,-44589,-45446,-90035,-45202.4019246542,369.8038493084023,-243.5980753458366,857.0,7.548806024715304e-11
8,3183,10137855,-44649,-45510,-90159,-45238.32094421869,317.6418884373852,-271.67905578137743,861.0,1.4006218407303095e-10
8,3184,10144224,-44689,-45516,-90205,-45274.34732494535,343.6946498907055,-241.65267505464794,827.0,1.3642420526593924e-12
