n,X,dmax,E,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15
30461,927933443,11536,-2959.764680,-844.906,-180.593,-22.285,-38.7877,-187.333,249.256,15.844,-287.029,-385.856,-416.445,216.367,-852.873,-201.103,-24.0218,0,0
30462,927994368,11537,-2960.805391,-808.926,-197.535,-8.94718,-60.9697,-148.884,166.501,41.4575,-297.1,-361.585,-417.717,178.178,-802.406,-213.045,-29.8265,0,0
30463,928055295,11537,-2906.774464,-768.038,-241.425,79.4968,-97.259,-193.145,200.511,57.8288,-322.906,-338.58,-412.421,155.885,-800.453,-242.691,16.4233,0,0
30464,928116224,11538,-3028.731032,-794.142,-209.421,66.8287,-65.4461,-203.648,127.63,50.254,-263.459,-428.322,-389.129,143.981,-836.092,-195.538,-32.2298,0,0
30465,928177155,11539,-2902.478897,-743.339,-186.263,93.2663,-57.7421,-182.145,124.634,33.8666,-262.408,-447.727,-377.769,121.531,-806.264,-215.5,3.37975,0,0
30466,928238088,11540,-3049.072336,-750.528,-236.209,174.646,-56.8759,-245.528,145.639,10.419,-256.891,-488.525,-388.183,100.716,-856.731,-189.385,-11.6353,0,0
30467,928299023,11540,-3111.126869,-733.809,-228.105,133.186,-49.1186,-207.969,177.644,-2.02749,-284.636,-507.664,-334.17,-19.0749,-818.384,-204.517,-32.4808,0,0
30468,928359960,11541,-3046.198849,-746.083,-223.003,154.558,-13.2587,-243.298,180.589,9.46013,-238.059,-502.531,-345.388,2.409,-766.488,-213.989,-101.118,0,0
30469,928420899,11542,-3032.771090,-719.449,-213.849,139.039,-42.4524,-203.804,214.005,31.8248,-277.193,-477.673,-384.237,20.5184,-786.138,-245.168,-88.1933,0,0
30470,928481840,11543,-3059.695144,-691.808,-229.801,149.512,-69.5949,-231.134,201.888,18.5638,-271.204,-462.857,-385.228,4.16638,-802.063,-173.924,-116.213,0,0
30471,928542783,11543,-3100.357012,-734.259,-226.598,139.094,-42.8459,-212.463,183.891,64.0507,-284.947,-480.542,-385.731,-25.6364,-808.352,-227.358,-58.6605,0,0
30472,928603728,11544,-3096.249452,-732.702,-252.501,182.509,-94.8841,-220.973,185.067,77.7264,-265.441,-486.546,-390.993,64.7577,-884.028,-242.974,-35.2674,0,0
30473,928664675,11545,-3194.638054,-741.238,-232.352,156.137,-139.086,-242.367,152.363,127.275,-296.185,-465.87,-399.554,69.17,-879.94,-296.217,-6.77296,0,0
30474,928725624,11546,-3123.540690,-735.766,-231.206,166.6,-130.126,-278.644,133.246,154.577,-216.06,-530.142,-361.546,81.0175,-909.009,-261.056,-5.42741,0,0
30475,928786575,11546,-2702.008832,-793.387,-213.008,239.275,-136.33,-261.095,174.481,163.308,-154.554,-464.42,-325.979,127.176,-860.314,-242.476,45.3141,0,0
30476,928847528,11547,-2643.734705,-795,-208.916,195.786,-93.3764,-231.435,157.715,190.919,-201.431,-474.627,-333.819,184.755,-867.152,-280.525,113.371,0,0
30477,928908483,11548,-2948.199842,-864.705,-177.669,162.349,-147.531,-249.834,116.651,180.344,-270.183,-525.357,-305.457,208.136,-866.692,-293.644,85.3912,0,0
30478,928969440,11549,-2965.065862,-884.403,-179.528,186.013,-129.635,-278.232,144.827,182.769,-285.861,-533.366,-287.872,186.608,-877.69,-298.256,89.561,0,0
30479,929030399,11549,-3109.969325,-909.193,-217.335,175.678,-145.627,-236.398,120.768,186.252,-294.478,-542.1,-327.657,176.479,-898.774,-271.479,73.8944,0,0
30480,929091360,11550,-3244.646815,-860.975,-253.145,217.282,-160.736,-253.916,98.996,112.863,-309.298,-553.233,-304.507,174.338,-852.691,-344.536,44.9107,0,0
30481,929152323,11551,-3437.629118,-958.85,-233.903,259.941,-166.789,-311.204,119.111,64.5925,-305.107,-555.033,-305.566,128.641,-817.37,-392.688,36.5957,0,0
30482,929213288,11552,-3481.596493,-987.717,-260.766,290.593,-156.68,-295.548,74.1648,41.0792,-296.187,-538.63,-285.772,149.251,-912.22,-376.198,73.0325,0,0
30483,929274255,11552,-3460.962063,-959.677,-241.476,252.406,-149.845,-261.951,73.3382,-8.56528,-264.221,-530.319,-260.257,141.673,-952.388,-349.918,50.2375,0,0
30484,929335224,11553,-3706.510134,-992.629,-267.29,252.946,-233.797,-226.183,45.3907,-36.7674,-281.164,-566.778,-280.751,159.287,-985.393,-324.903,31.5232,0,0
30485,929396195,11554,-3459.233333,-985.674,-277.053,278.805,-188.803,-186.535,76.6193,12.8403,-265.911,-614.051,-236.674,120.97,-893.698,-296.216,-3.85231,0,0
30486,929457168,11555,-3464.315760,-1002.71,-317.819,311.447,-189.758,-155.769,59.6116,16.1947,-269.403,-573.93,-239.174,72.6512,-898.109,-296.246,18.6981,0,0
30487,929518143,11555,-3484.822405,-950.84,-321.533,278.302,-166.876,-142.002,77.8445,34.6767,-277.28,-557.998,-254.455,19.6145,-937.29,-257.308,-29.6772,0,0
30488,929579120,11556,-3398.595526,-914.961,-311.352,281.042,-157.781,-92.4716,52.0102,18.4095,-276.904,-601.009,-270.734,51.8446,-885.559,-296.984,5.8533,0,0
30489,929640099,11557,-3353.923323,-903.175,-323.018,300.785,-156.74,-146.826,85.1751,35.9526,-225.656,-582.279,-291.006,83.9238,-911.641,-287.678,-31.7399,0,0
30490,929701080,11558,-3578.747484,-934.382,-283.788,237.627,-155.703,-191.006,163.229,-36.3194,-214.532,-611.42,-315.941,30.231,-914.142,-322.833,-29.7693,0,0
30491,929762063,11559,-3678.497236,-988.68,-299.507,329.47,-219.663,-201.307,153.453,-31.9016,-252.285,-617.607,-322.066,-23.0195,-857.61,-343.702,-4.07265,0,0
30492,929823048,11559,-3851.707434,-1002.97,-263.228,211.253,-208.523,-161.664,141.619,0.764607,-271.102,-655.891,-358.487,-24.5991,-938.38,-340.239,19.7404,0,0
30493,929884035,11560,-3961.838133,-983.355,-261.899,198.143,-224.49,-183.965,176.665,17.2456,-392.594,-651.893,-363.336,-93.6802,-930.178,-309.613,41.1113,0,0
30494,929945024,11561,-3943.487924,-906.731,-291.673,152.974,-222.349,-161.267,120.949,-9.27669,-410.078,-636.763,-364.043,-100.081,-933.498,-270.185,88.5339,0,0
30495,930006015,11562,-3916.733982,-926.199,-316.295,188.965,-218.319,-119.223,66.7618,46.5805,-351.901,-668.113,-360.101,-145.25,-943.208,-204.843,34.4118,0,0
30496,930067008,11562,-3899.963693,-916.66,-315.021,184.737,-157.076,-143.703,54.1578,13.9936,-355.849,-662.71,-359.387,-59.8451,-965.914,-226.25,9.56301,0,0
30497,930128003,11563,-3792.124370,-917.213,-342.696,189.722,-159.05,-131.949,94.4405,-3.46649,-360.341,-649.857,-346.738,-20.686,-981.502,-204.234,41.4471,0,0
30498,930189000,11564,-3988.588581,-973.758,-335.373,224.594,-211.864,-163.198,67.4853,68.0758,-394.091,-682.519,-323.233,-75.5208,-991.629,-192.345,-5.21273,0,0
30499,930249999,11565,-4109.272674,-1003.4,-315,248.628,-238.731,-207.332,73.4699,79.8022,-458.584,-688.667,-338.358,-57.7121,-983.119,-156.441,-63.8322,0,0
30500,930311000,11565,-4328.328246,-985.026,-343.73,237.546,-258.55,-230.526,57.7538,47.3411,-475.721,-725.741,-318.999,-86.9203,-996.644,-190.895,-58.2156,0,0
30501,930372003,11566,-4175.004611,-941.749,-376.308,220.52,-223.424,-163.837,61.2084,52.568,-434.475,-731.135,-264.776,-92.1788,-995.354,-257.743,-28.3218,0,0
30502,930433008,11567,-4107.068396,-989.464,-327.99,159.488,-152.246,-197.919,176.131,13.5454,-469.1,-733.616,-265.773,-87.729,-941.705,-248.587,-42.1059,0,0
30503,930494015,11568,-4108.433455,-977.271,-316.621,181.615,-153.066,-176.114,63.2963,-26.7314,-391.92,-684.901,-257.767,-140.742,-926.195,-253.259,-48.7575,0,0
30504,930555024,11568,-3868.664505,-979.071,-328.254,228.524,-124.839,-175.371,55.5106,-9.50449,-395.347,-646.159,-263.679,-102.547,-909.062,-211.741,-7.1248,0,0
30505,930616035,11569,-3769.099972,-928.963,-308.836,217.592,-151.665,-126.687,45.9028,-38.8402,-428.033,-618.709,-246.678,-46.9912,-875.613,-233.483,-28.0976,0,0
30506,930677048,11570,-3773.022151,-959.847,-331.523,266.655,-236.329,-52.77,15.9467,4.81947,-423.114,-680.033,-211.678,-12.3023,-881.873,-238.794,-32.1805,0,0
30507,930738063,11571,-3787.717578,-926.824,-359.056,288.771,-271.213,-120.087,62.2811,20.42,-420.67,-699.106,-219.091,-30.4947,-863.216,-204.532,-44.9003,0,0
30508,930799080,11571,-3693.724057,-971.794,-347.694,347.827,-306.883,-81.178,74.3176,16.0182,-388.746,-723.256,-171.222,-25.4309,-867.419,-188.703,-59.5629,0,0
30509,930860099,11572,-3576.723167,-931.855,-359.281,308.938,-271.607,-121.44,114.65,22.5555,-361.787,-702.999,-193.656,-64.438,-792.978,-200.725,-22.1001,0,0
30510,930921120,11573,-3496.956970,-924.909,-311.87,287.041,-288.445,-102.645,79.9245,2.27525,-351.607,-667.003,-150.072,-84.0628,-780.886,-167.816,-36.8805,0,0
30511,930982143,11574,-3182.543793,-885.056,-303.408,303.253,-268.116,-70.6181,85.7284,46.8771,-324.62,-639.463,-118.574,-46.3896,-782.484,-106.284,-73.3898,0,0
30512,931043168,11574,-3075.051600,-893.194,-330.05,321.298,-246.741,-90.9466,109.235,75.5358,-336.565,-585.543,-97.6301,-52.5592,-721.954,-130.197,-95.739,0,0
30513,931104195,11575,-3350.217167,-921.426,-322.539,265.556,-252.583,-129.039,45.4476,61.0697,-315.671,-597.688,-46.6867,-134.34,-794.353,-89.0607,-118.904,0,0
30514,931165224,11576,-3515.450141,-1003.65,-281.133,229.649,-267.098,-206.363,86.6632,2.9762,-322.624,-586.449,23.7293,-117.266,-854.069,-109.934,-109.884,0,0
30515,931226255,11577,-3535.258025,-955.965,-272.676,231.008,-238.943,-206.287,15.6954,3.38507,-336.505,-600.783,29.5274,-109.213,-869.118,-112.489,-112.895,0,0
30516,931287288,11577,-3738.393385,-983.273,-297.221,211.095,-222.519,-219.384,-9.03142,-18.1409,-360.258,-660.711,32.893,-143.929,-850.744,-69.6405,-147.529,0,0
30517,931348323,11578,-3606.083598,-879.674,-289.715,190.341,-198.26,-262.656,2.35372,0.700587,-408.752,-648.659,46.0515,-119.4,-848.869,-62.492,-127.054,0,0
30518,931409360,11579,-3517.768331,-908.067,-266.313,232.635,-260.894,-210.64,25.3875,19.2346,-397.316,-652.528,53.9128,-97.128,-788.073,-130.464,-137.514,0,0
30519,931470399,11580,-3496.598390,-920.553,-222.758,245.877,-267.416,-224.739,51.7178,2.39593,-369.942,-663.339,82.8309,-116.738,-782.011,-143.228,-168.696,0,0
30520,931531440,11581,-3004.850218,-896.03,-121.308,238.165,-237.166,-162.958,77.9854,2.48549,-309.895,-579.685,112.196,-120.279,-719.724,-108.387,-180.248,0,0
30521,931592483,11581,-2891.242355,-896.601,-103.807,263.453,-300.749,-62.1209,71.2491,-30.167,-301.132,-544.564,149.28,-43.2078,-747.363,-216.019,-129.496,0,0
30522,931653528,11582,-3014.881248,-926.163,-133.308,255.736,-261.226,-111.108,83.2835,-115.388,-244.274,-565.364,171.012,-71.9092,-779.502,-182.734,-133.937,0,0
30523,931714575,11583,-3112.546096,-906.818,-148.758,223.178,-263.977,-98.2713,81.6659,-77.858,-274.902,-546.921,146.011,-86.8884,-753.857,-197.887,-207.263,0,0
30524,931775624,11584,-2901.826647,-916.466,-129.312,183.402,-217.403,-34.4362,44.0507,-47.1399,-261.393,-542.527,144.436,-49.1319,-634.697,-219.712,-221.497,0,0
30525,931836675,11584,-3021.118390,-893.205,-126.713,174.838,-222.051,-115.488,87.1968,-96.6713,-258.153,-564.398,168.301,-68.1982,-611.548,-276.073,-218.955,0,0
30526,931897728,11585,-3038.542490,-931.938,-139.219,169.11,-154.591,-196.597,146.518,-90.0163,-294.913,-466.476,116.312,-12.148,-729.164,-232.395,-223.025,0,0
30527,931958783,11586,-3154.354154,-956.762,-133.673,166.647,-163.184,-127.474,103.55,-95.2956,-328.596,-491.803,116.551,-32.7021,-676.268,-298.899,-236.447,0,0
30528,932019840,11587,-3096.013092,-987.579,-153.13,160.965,-103.73,-176.703,176.105,-70.712,-331.484,-540.222,117.606,11.8985,-661.903,-310.579,-226.545,0,0
30529,932080899,11587,-3293.549046,-1049.49,-160.536,201.391,-153.22,-117.76,138.25,-116.056,-335.981,-552.305,105.692,-53.8965,-653.383,-314.286,-231.971,0,0
30530,932141960,11588,-3323.999992,-1010.39,-189.046,171.863,-87.7123,-128.757,102.514,-144.403,-344,-551.316,89.7033,-19.6835,-679.934,-329.716,-203.122,0,0
30531,932203023,11589,-3385.163100,-996.384,-227.403,207.336,-152.315,-151.812,121.835,-123.812,-382.495,-512.47,36.8468,36.1824,-707.558,-309.412,-223.702,0,0
30532,932264088,11590,-3503.320477,-1003.37,-240.864,173.749,-147.703,-161.813,170.978,-132.22,-446.054,-536.072,-0.428859,13.3684,-648.448,-300.57,-243.873,0,0
30533,932325155,11590,-3498.045110,-1000.45,-207.275,213.268,-194.201,-173.819,191.296,-145.507,-451.878,-533.672,-26.5594,45.8728,-666.987,-308.716,-239.419,0,0
30534,932386224,11591,-3256.801231,-977.52,-220.688,276.73,-187.647,-180.936,248.559,-149.856,-466.571,-529.815,36.3639,31.8809,-568.758,-326.459,-242.085,0,0
30535,932447295,11592,-3178.078816,-985.684,-208.049,283.351,-120.202,-184.822,304.76,-177.449,-415.328,-566.961,28.5861,33.8408,-605.05,-316.255,-248.818,0,0
30536,932508368,11593,-3563.950197,-1082.84,-253.515,224.806,-134.544,-218.946,327.194,-219.428,-475.153,-617.707,2.44455,28.4665,-557.155,-338.105,-249.469,0,0
30537,932569443,11593,-3261.682685,-975.088,-236.828,261.368,-137.049,-216.954,365.391,-191.023,-477.52,-592.854,29.8844,50.1548,-603.486,-308.341,-229.336,0,0
30538,932630520,11594,-3499.817507,-1017.33,-231.246,209.923,-77.4477,-266.901,320.652,-179.125,-594.213,-550.381,22.4608,-10.3028,-593.57,-329.501,-202.836,0,0
30539,932691599,11595,-3669.201931,-1050.66,-248.612,243.587,-122.846,-245.027,381.084,-231.727,-568.907,-600.613,-30.9546,-16.7332,-584.862,-352.4,-240.529,0,0
30540,932752680,11596,-3638.052825,-1071.99,-243.981,348.082,-190.251,-237.037,403.28,-188.825,-534.862,-572.144,-105.306,-21.4237,-568.981,-359.545,-295.072,0,0
30541,932813763,11596,-3633.873056,-1039.41,-254.298,400.74,-239.71,-144.05,328.711,-209.302,-528.358,-530.017,-119.508,-55.6101,-589.842,-351.307,-301.915,0,0
30542,932874848,11597,-3599.635483,-991.815,-315.72,398.337,-278.007,-120.892,392.028,-226.655,-512.186,-546.509,-164.514,-29.5477,-580.975,-324.02,-299.159,0,0
30543,932935935,11598,-3557.725109,-1043.32,-347.989,450.095,-210.523,-123.844,354.108,-187.001,-510.554,-575.379,-203.797,-51.0456,-582.394,-269.902,-256.181,0,0
30544,932997024,11599,-3384.994023,-1027.81,-344.363,497.633,-217.771,-118.92,393.535,-172.356,-513.378,-573.72,-184.352,-62.6603,-620.744,-224.744,-215.342,0,0
30545,933058115,11600,-3213.321927,-994.4,-357.685,359.384,-140.127,-122.936,482.848,-117.462,-500.007,-528.733,-159.992,-76.2869,-616.133,-211.532,-230.26,0,0
30546,933119208,11600,-3377.928445,-1009.98,-389.009,339.024,-140.488,-92.8956,417.278,-143.121,-519.895,-549.885,-170.912,-86.4208,-644.979,-193.746,-192.899,0,0
30547,933180303,11601,-3384.399093,-962.652,-382.283,349.77,-150.791,-112.797,432.354,-126.29,-529.399,-565.959,-151.837,-87.8612,-759.357,-180.84,-156.457,0,0
30548,933241400,11602,-3148.190139,-919.317,-381.661,414.509,-145.102,-131.702,471.787,-119.644,-501.22,-596.184,-162.194,-62.7143,-748.187,-159.283,-107.277,0,0
30549,933302499,11603,-3114.224702,-916.073,-347.886,448.197,-182.467,-166.669,480.09,-92.8095,-489.848,-650.126,-169.687,-20.744,-721.544,-131.689,-152.97,0,0
30550,933363600,11603,-3172.126265,-918.823,-379.215,460.984,-180.726,-204.517,505.285,-101.415,-438.611,-710.259,-170.242,-73.1183,-689.666,-144.814,-126.99,0,0
30551,933424703,11604,-3208.962202,-952.664,-366.493,449.825,-202.037,-144.536,498.655,-110.889,-474.789,-726.82,-178.175,-19.2229,-680.198,-149.88,-151.739,0,0
30552,933485808,11605,-3058.883151,-979.498,-380.773,478.5,-184.247,-193.506,482.14,-103.935,-465.931,-638.696,-190.024,6.4656,-628.167,-155.008,-106.203,0,0
30553,933546915,11606,-2856.129955,-932.425,-374.003,427.388,-146.564,-143.476,489.327,-99.106,-451.629,-554.229,-118.869,21.2725,-704.31,-145.619,-123.888,0,0
30554,933608024,11606,-2848.730289,-976.343,-368.337,385.111,-42.775,-143.156,490.636,-93.5856,-432.326,-610.179,-103.221,-27.8991,-737.114,-117.683,-71.8589,0,0
30555,933669135,11607,-2597.942035,-882.354,-329.517,426.1,-62.0959,-145.296,499.943,-127.006,-423.832,-559.527,-101.796,20.3166,-733.822,-125.235,-53.8189,0,0
30556,933730248,11608,-2468.643254,-905.358,-299.803,424.817,-65.2029,-160.213,543.366,-81.0504,-419.651,-535.935,-118.49,-3.29723,-703.26,-83.4632,-61.1024,0,0
30557,933791363,11609,-2241.938270,-909.454,-287.037,458.747,-49.5836,-196.071,616.905,-34.5295,-393.094,-511.289,-127.491,36.0644,-735.424,-71.0195,-38.6629,0,0
30558,933852480,11609,-2264.687026,-898.542,-323.273,515.617,-40.6933,-148.045,584.273,-39.8852,-376.656,-590.374,-158.265,-10.9764,-632.616,-72.7971,-72.4529,0,0
